source,target,obs_frac,exp_frac,enrichment,log2_enrichment,n_source,n_target,p_perm,sample,label_space
Resident_Macrophage,cDC,0.033906756419845425,0.03419452887537994,0.9915842544114796,-0.012192732158602759,676,180,0.8503740648379052,E14S,cell_type
Resident_Macrophage,mDC,0.03485415108451757,0.03229483282674772,1.0792485371111795,0.11002713727110477,676,170,0.07481296758104738,E14S,cell_type
Resident_Macrophage,Tumor,0.027773622538020445,0.02944528875379939,0.9432280583234814,-0.08432145990083557,676,155,0.19950124688279303,E14S,cell_type
Resident_Macrophage,T_helper,0.007529294440289205,0.0077887537993920975,0.9666879496020091,-0.04887783725963465,676,41,0.6683291770573566,E14S,cell_type
C1qcpos_TAM,Monocyte,0.22756801955361164,0.22093465045592706,1.0300241228978604,0.04267812534789672,525,1163,0.13466334164588528,E14S,cell_type
C1qcpos_TAM,Il1bpos_TAM,0.15469222358011192,0.1614741641337386,0.9579998410890695,-0.06190267823700317,525,850,0.08728179551122195,E14S,cell_type
C1qcpos_TAM,Resident_Macrophage,0.13893355631311508,0.128419452887538,1.0818731367340795,0.11353133489930325,525,676,0.004987531172069825,E14S,cell_type
C1qcpos_TAM,Neutrophil,0.08863446324049656,0.09403495440729483,0.9425693222181292,-0.08532936813202377,525,495,0.059850374064837904,E14S,cell_type
C1qcpos_TAM,Spp1pos_TAM,0.053708110889560685,0.04939209726443769,1.0873826758563363,0.12085974846361666,525,260,0.0199501246882793,E14S,cell_type
C1qcpos_TAM,NK,0.04470315816556249,0.048062310030395135,0.9301083975633239,-0.10452923295278366,525,253,0.07231920199501247,E14S,cell_type
C1qcpos_TAM,Hypoxic_Tumor,0.03653437962307841,0.04293313069908815,0.8509600634331183,-0.23283666877984904,525,226,0.0024937655860349127,E14S,cell_type
C1qcpos_TAM,CD8_exhausted,0.035247957805364376,0.037613981762917935,0.9370972216537276,-0.09372936298842649,525,198,0.14214463840399003,E14S,cell_type
C1qcpos_TAM,cDC,0.03473338907827877,0.03419452887537994,1.015758667266997,0.022557674851812985,525,180,0.7755610972568578,E14S,cell_type
C1qcpos_TAM,mDC,0.03479771016916447,0.03229483282674772,1.0775008607675398,0.10768902181977022,525,170,0.09226932668329177,E14S,cell_type
C1qcpos_TAM,Tumor,0.02675757380845179,0.02944528875379939,0.9087217324367112,-0.1380895130024887,525,155,0.04239401496259352,E14S,cell_type
C1qcpos_TAM,T_helper,0.008683347269569692,0.0077887537993920975,1.1148570738296306,0.1568587665634038,525,41,0.2518703241895262,E14S,cell_type
Neutrophil,Monocyte,0.21653355177827838,0.22093465045592706,0.980079635907874,-0.02902911539261823,495,1163,0.4089775561097257,E14S,cell_type
Neutrophil,Il1bpos_TAM,0.1652672537374565,0.1614741641337386,1.023490380792907,0.033497543350494145,495,850,0.34663341645885287,E14S,cell_type
Neutrophil,Resident_Macrophage,0.1276537647620998,0.128419452887538,0.9940376001593096,-0.008627671130563697,495,676,0.8104738154613467,E14S,cell_type
Neutrophil,C1qcpos_TAM,0.09570619154891119,0.09973404255319149,0.9596140805970829,-0.059473768166240094,495,525,0.16209476309226933,E14S,cell_type
Neutrophil,Spp1pos_TAM,0.05072018567820329,0.04939209726443769,1.0268886823463927,0.03827979788676338,495,260,0.5311720698254364,E14S,cell_type
Neutrophil,NK,0.04894532049969281,0.048062310030395135,1.018372202017324,0.026264944384216418,495,253,0.6932668329177057,E14S,cell_type
Neutrophil,Hypoxic_Tumor,0.04170933169499624,0.04293313069908815,0.9714952302763726,-0.04172118221983662,495,226,0.49625935162094764,E14S,cell_type
Neutrophil,CD8_exhausted,0.037545224930029354,0.037613981762917935,0.9981720405640127,-0.002639601290966056,495,198,0.972568578553616,E14S,cell_type
Neutrophil,cDC,0.03481466311693631,0.03419452887537994,1.018135481375293,0.025929550905804934,495,180,0.7082294264339152,E14S,cell_type
Neutrophil,mDC,0.034541606935627,0.03229483282674772,1.0695706994655325,0.09703184893322984,495,170,0.14463840399002495,E14S,cell_type
Neutrophil,Tumor,0.031060140623933374,0.02944528875379939,1.0548424531895826,0.07702754018844292,495,155,0.286783042394015,E14S,cell_type
Neutrophil,T_helper,0.007440780940678545,0.0077887537993920975,0.955323679798338,-0.06593846946453569,495,41,0.6034912718204489,E14S,cell_type
Spp1pos_TAM,Monocyte,0.21785389905280914,0.22093465045592706,0.9860558251195075,-0.02025876842291991,260,1163,0.5860349127182045,E14S,cell_type
Spp1pos_TAM,Il1bpos_TAM,0.14960425587128584,0.1614741641337386,0.9264903563605278,-0.11015213526002393,260,850,0.00997506234413965,E14S,cell_type
Spp1pos_TAM,Resident_Macrophage,0.1306604385623459,0.128419452887538,1.0174505156689184,0.02495862983786863,260,676,0.6259351620947631,E14S,cell_type
Spp1pos_TAM,C1qcpos_TAM,0.1080835603996367,0.09973404255319149,1.0837178322736907,0.11598917092533118,260,525,0.02493765586034913,E14S,cell_type
Spp1pos_TAM,Neutrophil,0.09342156481121058,0.09403495440729483,0.9934770043761869,-0.009441520524028872,260,495,0.8753117206982544,E14S,cell_type
Spp1pos_TAM,NK,0.04463474763202284,0.048062310030395135,0.928685025829914,-0.10673872187894362,260,253,0.23940149625935161,E14S,cell_type
Spp1pos_TAM,Hypoxic_Tumor,0.04061243025820682,0.04293313069908815,0.945946163182304,-0.08017001736930117,260,226,0.3541147132169576,E14S,cell_type
Spp1pos_TAM,CD8_exhausted,0.039574412871415596,0.037613981762917935,1.0521197442178367,0.07329891048390723,260,198,0.3566084788029925,E14S,cell_type
Spp1pos_TAM,cDC,0.033086804203970414,0.03419452887537994,0.9676052073872238,-0.047509561357548295,260,180,0.628428927680798,E14S,cell_type
Spp1pos_TAM,mDC,0.03217853899052809,0.03229483282674772,0.9963989955655286,-0.0052045276375582514,260,170,0.940149625935162,E14S,cell_type
Spp1pos_TAM,Tumor,0.03036200856364344,0.02944528875379939,1.0311329876065747,0.0442304124224354,260,155,0.6234413965087282,E14S,cell_type
Spp1pos_TAM,T_helper,0.007655378227585312,0.0077887537993920975,0.9828758778050996,-0.024918857142974052,260,41,0.8927680798004988,E14S,cell_type
NK,Monocyte,0.2072892938496583,0.22093465045592706,0.9382380419816004,-0.09197409707463888,253,1163,0.0199501246882793,E14S,cell_type
NK,Il1bpos_TAM,0.15931930858903925,0.1614741641337386,0.9866551063678854,-0.019382228329864463,253,850,0.6408977556109726,E14S,cell_type
NK,Resident_Macrophage,0.1263566930188932,0.128419452887538,0.9839373255199021,-0.02336167265754392,253,676,0.6084788029925187,E14S,cell_type
NK,C1qcpos_TAM,0.0979498861047836,0.09973404255319149,0.9821108580106302,-0.026042213651503707,253,525,0.6059850374064838,E14S,cell_type
NK,Neutrophil,0.0983518692214927,0.09403495440729483,1.045907554710985,0.06475534082578482,253,495,0.23940149625935161,E14S,cell_type
NK,Spp1pos_TAM,0.04810397963285542,0.04939209726443769,0.973920572259042,-0.03812397625585927,253,260,0.6783042394014963,E14S,cell_type
NK,Hypoxic_Tumor,0.04676403591049176,0.04293313069908815,1.089229579791277,0.12330806674400828,253,226,0.11471321695760599,E14S,cell_type
NK,CD8_exhausted,0.04328018223234624,0.037613981762917935,1.1506408043993464,0.20243753756385893,253,198,0.0199501246882793,E14S,cell_type
NK,cDC,0.03550850864263701,0.03419452887537994,1.0384266083046734,0.05439925607043063,253,180,0.5610972568578554,E14S,cell_type
NK,mDC,0.03550850864263701,0.03229483282674772,1.0995105264402423,0.13686141626240342,253,170,0.10972568578553615,E14S,cell_type
NK,Tumor,0.034302559292509714,0.02944528875379939,1.164959174940459,0.2202793976753065,253,155,0.017456359102244388,E14S,cell_type
NK,T_helper,0.00817365670641833,0.0077887537993920975,1.0494177781118557,0.06958913589434616,253,41,0.6882793017456359,E14S,cell_type
Hypoxic_Tumor,Monocyte,0.20341521869382864,0.22093465045592706,0.9207031050767962,-0.11919208285584382,226,1163,0.004987531172069825,E14S,cell_type
Hypoxic_Tumor,Il1bpos_TAM,0.14739364889155182,0.1614741641337386,0.9128001973707397,-0.13162899131318162,226,850,0.0024937655860349127,E14S,cell_type
Hypoxic_Tumor,Resident_Macrophage,0.13211503894547633,0.128419452887538,1.0287774630310464,0.04093094364797896,226,676,0.4089775561097257,E14S,cell_type
Hypoxic_Tumor,C1qcpos_TAM,0.08942480527261834,0.09973404255319149,0.8966327142001199,-0.1574109569160371,226,525,0.012468827930174564,E14S,cell_type
Hypoxic_Tumor,Neutrophil,0.09526662672258837,0.09403495440729483,1.0130980263994045,0.01877377469002617,226,495,0.7506234413965087,E14S,cell_type
Hypoxic_Tumor,Spp1pos_TAM,0.048981426003594966,0.04939209726443769,0.9916854864727842,-0.0120454531577293,226,260,0.9027431421446384,E14S,cell_type
Hypoxic_Tumor,NK,0.05377471539844218,0.048062310030395135,1.118854157539129,0.16202199350138405,226,253,0.02743142144638404,E14S,cell_type
Hypoxic_Tumor,CD8_exhausted,0.03714799281006591,0.037613981762917935,0.9876112835969036,-0.01798477532009179,226,198,0.8254364089775561,E14S,cell_type
Hypoxic_Tumor,cDC,0.03445176752546435,0.03419452887537994,1.0075228014113573,0.010812488987343069,226,180,0.9226932668329177,E14S,cell_type
Hypoxic_Tumor,mDC,0.03430197723187538,0.03229483282674772,1.062150636168188,0.08698838633188491,226,170,0.3516209476309227,E14S,cell_type
Hypoxic_Tumor,Tumor,0.041491911324146195,0.02944528875379939,1.4091188465181006,0.4947932951475936,226,155,0.0024937655860349127,E14S,cell_type
Hypoxic_Tumor,T_helper,0.010934691431995207,0.0077887537993920975,1.4039076999517748,0.48944808863457623,226,41,0.0024937655860349127,E14S,cell_type
CD8_exhausted,Monocyte,0.22409967571257894,0.22093465045592706,1.0143256173267545,0.02052085854696212,198,1163,0.6184538653366584,E14S,cell_type
CD8_exhausted,Il1bpos_TAM,0.15292712066905614,0.1614741641337386,0.9470686625904842,-0.07845906984016646,198,850,0.11970074812967581,E14S,cell_type
CD8_exhausted,Resident_Macrophage,0.13381123058542413,0.128419452887538,1.0419856772214091,0.059335446960317346,198,676,0.2942643391521197,E14S,cell_type
CD8_exhausted,C1qcpos_TAM,0.10223587642942482,0.09973404255319149,1.0250850543323662,0.035743619362594334,198,525,0.5286783042394015,E14S,cell_type
CD8_exhausted,Neutrophil,0.08892302440689537,0.09403495440729483,0.9456379807634288,-0.08064011356117018,198,495,0.20199501246882792,E14S,cell_type
CD8_exhausted,Spp1pos_TAM,0.053763440860215055,0.04939209726443769,1.088502894954508,0.12234524448611801,198,260,0.15211970074812967,E14S,cell_type
CD8_exhausted,NK,0.05547021676053934,0.048062310030395135,1.1541313084090083,0.20680737234880045,198,253,0.012468827930174564,E14S,cell_type
CD8_exhausted,Hypoxic_Tumor,0.0397678784775559,0.04293313069908815,0.9262748332117444,-0.11048777863361386,198,226,0.256857855361596,E14S,cell_type
CD8_exhausted,cDC,0.032087386926096605,0.03419452887537994,0.9383778043276252,-0.0917592055247436,198,180,0.38403990024937656,E14S,cell_type
CD8_exhausted,mDC,0.03908516811742618,0.03229483282674772,1.21026073511842,0.2753178910865357,198,170,0.00997506234413965,E14S,cell_type
CD8_exhausted,Tumor,0.026284348864994027,0.02944528875379939,0.8926504027440553,-0.16383282545204245,198,155,0.13216957605985039,E14S,cell_type
CD8_exhausted,T_helper,0.010411332991978153,0.0077887537993920975,1.3367135821895852,0.4186903720720961,198,41,0.0199501246882793,E14S,cell_type
cDC,Monocyte,0.23702031602708803,0.22093465045592706,1.0728073461449625,0.10139102137312744,180,1163,0.012468827930174564,E14S,cell_type
cDC,Il1bpos_TAM,0.15782543265613244,0.1614741641337386,0.9774036205904484,-0.032973646126173844,180,850,0.513715710723192,E14S,cell_type
cDC,Resident_Macrophage,0.12358916478555304,0.128419452887538,0.9623866322946023,-0.05531149150078792,180,676,0.3316708229426434,E14S,cell_type
cDC,C1qcpos_TAM,0.1000752445447705,0.09973404255319149,1.0034211186355655,0.004927207406771467,180,525,0.9251870324189526,E14S,cell_type
cDC,Neutrophil,0.09424379232505643,0.09403495440729483,1.00222085413959,0.0032004626873034657,180,495,0.9625935162094763,E14S,cell_type
cDC,Spp1pos_TAM,0.051166290443942816,0.04939209726443769,1.0359205880650577,0.050913412680952064,180,260,0.5685785536159601,E14S,cell_type
cDC,NK,0.04834462001504891,0.048062310030395135,1.0058738330403854,0.008449358958635187,180,253,0.9301745635910225,E14S,cell_type
cDC,Hypoxic_Tumor,0.040443942814145976,0.04293313069908815,0.9420217476710815,-0.08616772836666038,180,226,0.3790523690773067,E14S,cell_type
cDC,CD8_exhausted,0.036493604213694505,0.037613981762917935,0.9702138009135751,-0.04362539343341504,180,198,0.6483790523690773,E14S,cell_type
cDC,mDC,0.03235515425131678,0.03229483282674772,1.0018678351701853,0.0026922030234629423,180,170,0.9875311720698254,E14S,cell_type
cDC,Tumor,0.032919488337095563,0.02944528875379939,1.11798830068691,0.1609050910171584,180,155,0.1396508728179551,E14S,cell_type
cDC,T_helper,0.0071482317531978935,0.0077887537993920975,0.9177632182642368,-0.12380610671543126,180,41,0.655860349127182,E14S,cell_type
mDC,Monocyte,0.22098569157392686,0.22093465045592706,1.000231023598582,0.0003332581062412413,170,1163,0.9875311720698254,E14S,cell_type
mDC,Il1bpos_TAM,0.1573926868044515,0.1614741641337386,0.9747236509866267,-0.03693484408950226,170,850,0.47381546134663344,E14S,cell_type
mDC,Resident_Macrophage,0.13473767885532592,0.128419452887538,1.049199913453307,0.06928959371011167,170,676,0.23690773067331672,E14S,cell_type
mDC,C1qcpos_TAM,0.10254372019077901,0.09973404255319149,1.0281717011128775,0.04008120972572128,170,525,0.49875311720698257,E14S,cell_type
mDC,Neutrophil,0.09558823529411764,0.09403495440729483,1.0165181224004753,0.023635935659022268,170,495,0.7306733167082294,E14S,cell_type
mDC,Spp1pos_TAM,0.047893481717011126,0.04939209726443769,0.9696587990705637,-0.04445090994254066,170,260,0.6209476309226932,E14S,cell_type
mDC,NK,0.04809220985691574,0.048062310030395135,1.0006221054814406,0.0008972294362367797,170,253,0.9975062344139651,E14S,cell_type
mDC,Hypoxic_Tumor,0.04034181240063593,0.04293313069908815,0.9396429224643696,-0.08981547837405916,170,226,0.3940149625935162,E14S,cell_type
mDC,CD8_exhausted,0.042329093799682034,0.037613981762917935,1.12535530182589,0.17038056700218077,170,198,0.06982543640897755,E14S,cell_type
mDC,cDC,0.033585055643879175,0.03419452887537994,0.9821762939409999,-0.025946093191537956,170,180,0.8354114713216958,E14S,cell_type
mDC,Tumor,0.030206677265500796,0.02944528875379939,1.025857736294169,0.036830675025300304,170,155,0.7481296758104738,E14S,cell_type
mDC,T_helper,0.007750397456279809,0.0077887537993920975,0.9950754197526076,-0.007122218899883202,170,41,0.9750623441396509,E14S,cell_type
Tumor,Monocyte,0.2020951549541685,0.22093465045592706,0.9147281992078615,-0.1285849677824155,155,1163,0.007481296758104738,E14S,cell_type
Tumor,Il1bpos_TAM,0.14120471409864688,0.1614741641337386,0.8744724882532672,-0.19351509860199026,155,850,0.0024937655860349127,E14S,cell_type
Tumor,Resident_Macrophage,0.12745525971191618,0.128419452887538,0.992491844857288,-0.010872846971600948,155,676,0.85785536159601,E14S,cell_type
Tumor,C1qcpos_TAM,0.10279353993889132,0.09973404255319149,1.0306765604539503,0.0435916674898647,155,525,0.5062344139650873,E14S,cell_type
Tumor,Neutrophil,0.10061108686163248,0.09403495440729483,1.0699328509891584,0.09752025589293255,155,495,0.18453865336658354,E14S,cell_type
Tumor,Spp1pos_TAM,0.05565255347010039,0.04939209726443769,1.1267501594869556,0.17216765426096975,155,260,0.06733167082294264,E14S,cell_type
Tumor,NK,0.05674378000872981,0.048062310030395135,1.1806294781262994,0.23955626876471087,155,253,0.014962593516209476,E14S,cell_type
Tumor,Hypoxic_Tumor,0.058489742470536885,0.04293313069908815,1.3623451520571068,0.4460922584731511,155,226,0.0024937655860349127,E14S,cell_type
Tumor,CD8_exhausted,0.03208206023570493,0.037613981762917935,0.8529291165694483,-0.22950224481267886,155,198,0.0399002493765586,E14S,cell_type
Tumor,cDC,0.04255783500654736,0.03419452887537994,1.2445802415248073,0.3156592478505025,155,180,0.004987531172069825,E14S,cell_type
Tumor,mDC,0.036665211697948494,0.03229483282674772,1.1353274963411815,0.1831085170716248,155,170,0.0773067331670823,E14S,cell_type
Tumor,T_helper,0.009384548232213007,0.0077887537993920975,1.204884436448031,0.26889478051458054,155,41,0.20448877805486285,E14S,cell_type
T_helper,Monocyte,0.2215815485996705,0.22093465045592706,1.0029280067314406,0.0042180485629649276,41,1163,0.9551122194513716,E14S,cell_type
T_helper,Il1bpos_TAM,0.1515650741350906,0.1614741641337386,0.9386335885260199,-0.091366007488492,41,850,0.36658354114713215,E14S,cell_type
T_helper,Resident_Macrophage,0.12191103789126853,0.128419452887538,0.9493190879580437,-0.07503500317367526,41,676,0.4937655860349127,E14S,cell_type
T_helper,C1qcpos_TAM,0.10955518945634267,0.09973404255319149,1.0984733662822626,0.1354998904272641,41,525,0.2518703241895262,E14S,cell_type
T_helper,Neutrophil,0.09390444810543658,0.09403495440729483,0.9986121511656932,-0.0020036333226707967,41,495,0.9800498753117207,E14S,cell_type
T_helper,Spp1pos_TAM,0.05024711696869852,0.04939209726443769,1.0173108604739578,0.02476059201399135,41,260,0.8902743142144638,E14S,cell_type
T_helper,NK,0.04695222405271829,0.048062310030395135,0.9769031913577434,-0.033712493050008945,41,253,0.8603491271820449,E14S,cell_type
T_helper,Hypoxic_Tumor,0.05354200988467875,0.04293313069908815,1.2471023895263227,0.3185799180928262,41,226,0.0773067331670823,E14S,cell_type
T_helper,CD8_exhausted,0.045304777594728174,0.037613981762917935,1.2044664103972176,0.2683941609246093,41,198,0.1396508728179551,E14S,cell_type
T_helper,cDC,0.032948929159802305,0.03419452887537994,0.9635731283177741,-0.05353393396275301,41,180,0.8129675810473815,E14S,cell_type
T_helper,mDC,0.03871499176276771,0.03229483282674772,1.1987983331718188,0.26158898301949485,41,170,0.2144638403990025,E14S,cell_type
T_helper,Tumor,0.030477759472817133,0.02944528875379939,1.035064037838125,0.049720027834271575,41,155,0.827930174563591,E14S,cell_type
Monocyte,Il1bpos_TAM,0.16996704482487096,0.1614741641337386,1.0525959105389655,0.07395169491138907,1163,850,0.009966777408637873,E14S,hybrid_dynamics
Monocyte,Resident_Macrophage,0.13047916241360202,0.128419452887538,1.0160389215165695,0.022955668648874872,1163,676,0.574750830564784,E14S,hybrid_dynamics
Monocyte,C1qcpos_TAM,0.10291930356674152,0.09973404255319149,1.031937550429195,0.04535566609817978,1163,525,0.23255813953488372,E14S,hybrid_dynamics
Monocyte,Neutrophil,0.09169121292542798,0.09403495440729483,0.975075848160511,-0.03641364883642479,1163,495,0.37209302325581395,E14S,hybrid_dynamics
Monocyte,Spp1pos_TAM,0.04899530461664091,0.04939209726443769,0.9919664750076836,-0.01163673149039115,1163,260,0.7807308970099668,E14S,hybrid_dynamics
Monocyte,NK,0.043541660590860044,0.048062310030395135,0.9059419025703055,-0.14250956068782808,1163,253,0.006644518272425249,E14S,hybrid_dynamics
Monocyte,CD8_exhausted,0.039137915949721484,0.037613981762917935,1.0405150987845146,0.05729789999251453,1163,198,0.24584717607973422,E14S,hybrid_dynamics
Monocyte,cDC,0.036338184257342004,0.03419452887537994,1.062690010725824,0.08772082056626769,1163,180,0.08637873754152824,E14S,hybrid_dynamics
Monocyte,mDC,0.03368427192394062,0.03229483282674772,1.0430235729860202,0.06077176403765874,1163,170,0.2425249169435216,E14S,hybrid_dynamics
Monocyte,entering_hypoxia,0.013823675231123683,0.015387537993920973,0.898368227365865,-0.1546211901144252,1163,81,0.036544850498338874,E14S,hybrid_dynamics
Monocyte,exiting_hypoxia,0.013765347487532446,0.015387537993920973,0.8945776441280344,-0.1607213896508429,1163,81,0.029900332225913623,E14S,hybrid_dynamics
Monocyte,persistent_hypoxia,0.008224211846364723,0.008548632218844984,0.9620500257614202,-0.05581618005894042,1163,45,0.5614617940199336,E14S,hybrid_dynamics
Monocyte,reverted_stable,0.0070868208463355595,0.008548632218844984,0.8290005541135642,-0.27055502885195304,1163,45,0.013289036544850499,E14S,hybrid_dynamics
Monocyte,T_helper,0.008049228615591006,0.0077887537993920975,1.0334424251822207,0.0474580160320258,1163,41,0.6378737541528239,E14S,hybrid_dynamics
Monocyte,transitional,0.005978593718102015,0.006458966565349544,0.925626980355559,-0.11149717787295285,1163,34,0.292358803986711,E14S,hybrid_dynamics
Monocyte,B,0.006095249205284494,0.0060790273556231,1.0026684942692992,0.003844695952823298,1163,32,0.9700996677740864,E14S,hybrid_dynamics
Monocyte,Stromal,0.005716118871941439,0.0056990881458966565,1.0029883247299913,0.0043048123786305365,1163,30,0.9767441860465116,E14S,hybrid_dynamics
Il1bpos_TAM,Monocyte,0.22885750757938408,0.22093465045592706,1.0358606361976592,0.05082991712572735,850,1163,0.10631229235880399,E14S,hybrid_dynamics
Il1bpos_TAM,Resident_Macrophage,0.1327588958034147,0.128419452887538,1.033791164954401,0.04794477780588486,850,676,0.2026578073089701,E14S,hybrid_dynamics
Il1bpos_TAM,C1qcpos_TAM,0.09633796074676879,0.09973404255319149,0.9659486197542684,-0.04998164288337244,850,525,0.24584717607973422,E14S,hybrid_dynamics
Il1bpos_TAM,Neutrophil,0.09474230094143929,0.09403495440729483,1.0075221659711848,0.010811579085677887,850,495,0.8704318936877077,E14S,hybrid_dynamics
Il1bpos_TAM,Spp1pos_TAM,0.04635391734482208,0.04939209726443769,0.9384885419351671,-0.09158896367694867,850,260,0.08637873754152824,E14S,hybrid_dynamics
Il1bpos_TAM,NK,0.04603478538375618,0.048062310030395135,0.9578146650596543,-0.06218157010185067,850,253,0.22259136212624583,E14S,hybrid_dynamics
Il1bpos_TAM,CD8_exhausted,0.036420935056645926,0.037613981762917935,0.968281828980728,-0.0465010741484105,850,198,0.4418604651162791,E14S,hybrid_dynamics
Il1bpos_TAM,cDC,0.03366842189245253,0.03419452887537994,0.9846142935659452,-0.022369411675512325,850,180,0.7375415282392026,E14S,hybrid_dynamics
Il1bpos_TAM,mDC,0.03350885591191958,0.03229483282674772,1.0375918677667333,0.053239077475397904,850,170,0.4186046511627907,E14S,hybrid_dynamics
Il1bpos_TAM,entering_hypoxia,0.01328386787936812,0.015387537993920973,0.8632874137900467,-0.21208713986638542,850,81,0.009966777408637873,E14S,hybrid_dynamics
Il1bpos_TAM,exiting_hypoxia,0.012964735918302219,0.015387537993920973,0.842547776221517,-0.24716959902183078,850,81,0.009966777408637873,E14S,hybrid_dynamics
Il1bpos_TAM,persistent_hypoxia,0.008257539492580183,0.008548632218844984,0.9659486197542686,-0.04998164288337211,850,45,0.6877076411960132,E14S,hybrid_dynamics
Il1bpos_TAM,reverted_stable,0.006661879687250678,0.008548632218844984,0.7792918816375016,-0.3597643079086453,850,45,0.009966777408637873,E14S,hybrid_dynamics
Il1bpos_TAM,T_helper,0.007579384075315143,0.0077887537993920975,0.9731189700599734,-0.039311900340158905,850,41,0.7375415282392026,E14S,hybrid_dynamics
Il1bpos_TAM,transitional,0.007260252114249242,0.006458966565349544,1.1240578567472943,0.16871629489533377,850,34,0.16611295681063123,E14S,hybrid_dynamics
Il1bpos_TAM,B,0.006582096696984203,0.0060790273556231,1.0827549066539013,0.1147067101927927,850,32,0.3521594684385382,E14S,hybrid_dynamics
Il1bpos_TAM,Stromal,0.006422530716451253,0.0056990881458966565,1.1269400563799798,0.1724107784530756,850,30,0.14285714285714285,E14S,hybrid_dynamics
Resident_Macrophage,Monocyte,0.22198243412797994,0.22093465045592706,1.0047425049438403,0.006825815395480026,676,1163,0.9069767441860465,E14S,hybrid_dynamics
Resident_Macrophage,Il1bpos_TAM,0.16742785445420327,0.1614741641337386,1.03687085393756,0.0522362123896445,676,850,0.13953488372093023,E14S,hybrid_dynamics
Resident_Macrophage,C1qcpos_TAM,0.10584692597239649,0.09973404255319149,1.0612918444165622,0.08582143721025162,676,525,0.026578073089700997,E14S,hybrid_dynamics
Resident_Macrophage,Neutrophil,0.093099121706399,0.09403495440729483,0.9900480336615846,-0.014429573488761206,676,495,0.7275747508305648,E14S,hybrid_dynamics
Resident_Macrophage,Spp1pos_TAM,0.05038895859473024,0.04939209726443769,1.0201826078563845,0.02882741089236244,676,260,0.584717607973422,E14S,hybrid_dynamics
Resident_Macrophage,NK,0.04572145545796738,0.048062310030395135,0.9512954210701198,-0.07203466092221422,676,253,0.17275747508305647,E14S,hybrid_dynamics
Resident_Macrophage,CD8_exhausted,0.037992471769134256,0.037613981762917935,1.0100624817814279,0.014444539876167105,676,198,0.8039867109634552,E14S,hybrid_dynamics
Resident_Macrophage,cDC,0.034127979924717694,0.03419452887537994,0.998053812909522,-0.0028104902219276877,676,180,0.9667774086378738,E14S,hybrid_dynamics
Resident_Macrophage,mDC,0.03508155583437892,0.03229483282674772,1.086290058306886,0.11940937920777947,676,170,0.023255813953488372,E14S,hybrid_dynamics
Resident_Macrophage,entering_hypoxia,0.015257214554579674,0.015387537993920973,0.9915305853741654,-0.012270819470994343,676,81,0.9003322259136213,E14S,hybrid_dynamics
Resident_Macrophage,exiting_hypoxia,0.014805520702634882,0.015387537993920973,0.962176061465062,-0.055627188665376,676,81,0.5348837209302325,E14S,hybrid_dynamics
Resident_Macrophage,persistent_hypoxia,0.00943538268506901,0.008548632218844984,1.103730098982295,0.1423874253180079,676,45,0.1760797342192691,E14S,hybrid_dynamics
Resident_Macrophage,reverted_stable,0.00878293601003764,0.008548632218844984,1.0274083368186253,0.03900968547269897,676,45,0.7242524916943521,E14S,hybrid_dynamics
Resident_Macrophage,T_helper,0.007578419071518194,0.0077887537993920975,0.9729950729871163,-0.03949559532295982,676,41,0.7009966777408638,E14S,hybrid_dynamics
Resident_Macrophage,transitional,0.006122961104140527,0.006458966565349544,0.9479784485939922,-0.07707383371740814,676,34,0.5415282392026578,E14S,hybrid_dynamics
Resident_Macrophage,B,0.004065244667503137,0.0060790273556231,0.6687327478042661,-0.5804983271453301,676,32,0.0033222591362126247,E14S,hybrid_dynamics
Resident_Macrophage,Stromal,0.005018820577164366,0.0056990881458966565,0.8806357172731074,-0.18338273586374895,676,30,0.25249169435215946,E14S,hybrid_dynamics
C1qcpos_TAM,Monocyte,0.22874507014935022,0.22093465045592706,1.0353517190594836,0.0501209485408487,525,1163,0.1362126245847176,E14S,hybrid_dynamics
C1qcpos_TAM,Il1bpos_TAM,0.1554923385271869,0.1614741641337386,0.9629549058907199,-0.05445985504405105,525,850,0.18604651162790697,E14S,hybrid_dynamics
C1qcpos_TAM,Resident_Macrophage,0.139652162668908,0.128419452887538,1.0874689116703131,0.12097415809225534,525,676,0.0033222591362126247,E14S,hybrid_dynamics
C1qcpos_TAM,Neutrophil,0.08909290748044223,0.09403495440729483,0.9474445757112079,-0.07788654493907182,525,495,0.132890365448505,E14S,hybrid_dynamics
C1qcpos_TAM,Spp1pos_TAM,0.05398590547617508,0.04939209726443769,1.09300694779456,0.12830257165656883,525,260,0.029900332225913623,E14S,hybrid_dynamics
C1qcpos_TAM,NK,0.04493437641430142,0.048062310030395135,0.9349191993868881,-0.09708640975983138,525,253,0.11627906976744186,E14S,hybrid_dynamics
C1qcpos_TAM,CD8_exhausted,0.035430270899334065,0.037613981762917935,0.9419441717883561,-0.0862865397954742,525,198,0.22591362126245848,E14S,hybrid_dynamics
C1qcpos_TAM,cDC,0.034913040667227,0.03419452887537994,1.0210124781793497,0.030000498044765178,525,180,0.6644518272425249,E14S,hybrid_dynamics
C1qcpos_TAM,mDC,0.03497769444624038,0.03229483282674772,1.0830740209706433,0.11513184501272224,525,170,0.08970099667774087,E14S,hybrid_dynamics
C1qcpos_TAM,entering_hypoxia,0.0112497575483287,0.015387537993920973,0.7310953547457071,-0.45186850971228765,525,81,0.0033222591362126247,E14S,hybrid_dynamics
