gene,lfc_exit_minus_enter,padj,frac_ex,frac_en
Ranbp1,0.27150535583496094,1.0974192127665543e-16,0.9620758483033932,0.9040307101727447
Peak1,-0.3013315796852112,1.1089498117815058e-16,0.7325349301397206,0.8119001919385797
Rpl36al,0.2243351936340332,1.147895775507957e-16,0.9780439121756487,0.9289827255278311
Plekhj1,0.2523077726364136,1.1724002087058488e-16,0.8842315369261478,0.7408829174664108
Dbi,0.26352226734161377,1.2632022351833303e-16,0.9500998003992016,0.8733205374280231
Alox5ap,0.26020389795303345,1.3410608326480835e-16,0.8003992015968064,0.510556621880998
Kdm2a,-0.23477846384048462,1.3466783852822815e-16,0.8562874251497006,0.9040307101727447
Cspp1,-0.24555140733718872,1.373260518112955e-16,0.8343313373253493,0.8982725527831094
Mpc2,0.2622285485267639,1.4104415911903637e-16,0.8842315369261478,0.6852207293666027
Bag3,-0.31855863332748413,1.4924331862443378e-16,0.7764471057884231,0.8099808061420346
Golgb1,-0.24610674381256104,1.5781022043824263e-16,0.9041916167664671,0.9712092130518234
Rnasek,0.2808369994163513,1.8122717432630562e-16,0.8982035928143712,0.7408829174664108
Acadl,0.27063411474227905,1.8522463412712473e-16,0.9161676646706587,0.7351247600767754
Limd2,0.25114911794662476,1.937767881349471e-16,0.8642714570858283,0.6391554702495201
Zswim6,-0.2911013662815094,1.9389308318930796e-16,0.624750499001996,0.7178502879078695
Sbno2,-0.24463951587677002,2.1963268033663743e-16,0.8063872255489022,0.8483685220729367
Ak6,0.2652648091316223,2.288379077006842e-16,0.8582834331337326,0.6353166986564299
Ahctf1,-0.2151467204093933,2.3669451572481505e-16,0.872255489021956,0.9136276391554703
Gadd45g,-0.35881149768829346,2.3725196170316637e-16,0.7325349301397206,0.7735124760076776
Tsg101,0.2572551965713501,2.880229134596069e-16,0.8922155688622755,0.6717850287907869
Mdn1,-0.26477837562561035,3.0997056200584065e-16,0.7984031936127745,0.8387715930902111
Helz2,-0.27590033411979675,3.1785545711380686e-16,0.6766467065868264,0.7581573896353166
Cers2,0.24945563077926636,3.19426973614282e-16,0.8782435129740519,0.6621880998080614
Trio,-0.26417410373687744,3.200290717712389e-16,0.8343313373253493,0.8541266794625719
Colgalt1,0.2513304352760315,3.2547184444729906e-16,0.8962075848303394,0.7658349328214972
Smim26,0.257043719291687,3.3564000993120715e-16,0.8642714570858283,0.6180422264875239
Emc6,0.2806814908981323,3.532848413796055e-16,0.8922155688622755,0.7236084452975048
Spty2d1,-0.24870043992996216,3.5624830388914375e-16,0.782435129740519,0.817658349328215
Trappc4,0.2624760866165161,3.6248394886625163e-16,0.8802395209580839,0.6756238003838771
Ash1l,-0.2533712387084961,3.6797231119887966e-16,0.8702594810379242,0.9366602687140115
Polr2i,0.26839303970336914,3.738874861328794e-16,0.874251497005988,0.6506717850287908
Tmem134,0.24693506956100464,3.805957847225976e-16,0.872255489021956,0.6142034548944337
Siva1,0.29137611389160156,3.8925607537618386e-16,0.8962075848303394,0.7024952015355086
Dlg1,-0.2531896233558655,3.9341835046242187e-16,0.8483033932135728,0.8886756238003839
Vamp8,0.2712249159812927,4.1334433538515477e-16,0.9041916167664671,0.7332053742802304
Cmip,-0.21543914079666138,4.474649945303567e-16,0.906187624750499,0.9385796545105566
Sod2,0.28422051668167114,4.719208489731394e-16,0.906187624750499,0.7197696737044146
Mrps18a,0.25657176971435547,4.814509254675039e-16,0.8862275449101796,0.6890595009596929
Emg1,0.2788277864456177,5.352802971943854e-16,0.9141716566866267,0.781190019193858
Stoml2,0.24702727794647217,5.417009141597311e-16,0.8702594810379242,0.6660268714011516
Nfu1,0.24476033449172974,6.084759234916046e-16,0.8622754491017964,0.5911708253358925
Uspl1,-0.22441548109054565,7.041897609196834e-16,0.8243512974051896,0.8579654510556622
Tmem208,0.25328487157821655,7.2265870826505745e-16,0.9101796407185628,0.7754318618042226
Laptm4a,0.23491084575653076,7.334680505271789e-16,0.936127744510978,0.8579654510556622
Psmd12,0.21071243286132812,7.921715090163282e-16,0.9321357285429142,0.8809980806142035
S100a1,0.27253055572509766,8.539024683568653e-16,0.8842315369261478,0.7370441458733206
Sgms2,-0.3061789572238922,1.008942925418816e-15,0.5209580838323353,0.6353166986564299
Epc1,-0.25106877088546753,1.0906098478456122e-15,0.7864271457085829,0.836852207293666
Chd2,-0.2702096104621887,1.10203817967711e-15,0.7564870259481038,0.817658349328215
Tent4b,-0.24334383010864258,1.1324705656336041e-15,0.8343313373253493,0.8733205374280231
Ube2n,0.24468004703521729,1.1467723926702715e-15,0.9201596806387226,0.7946257197696737
Sfswap,-0.20678550004959106,1.1498882536143468e-15,0.8403193612774451,0.8675623800383877
Fndc3b,-0.2480325698852539,1.1951039094703173e-15,0.8882235528942116,0.9366602687140115
Lsm6,0.28745323419570923,1.2780471162861932e-15,0.908183632734531,0.7428023032629558
Rc3h1,-0.2445049285888672,1.4550672412195585e-15,0.8043912175648703,0.8445297504798465
Lhfpl2,-0.29432058334350586,1.7044745405904037e-15,0.7764471057884231,0.8464491362763915
Otud7b,-0.26415711641311646,1.7353321408487457e-15,0.8522954091816367,0.9040307101727447
Cd47,0.23600482940673828,1.7497830779408417e-15,0.9421157684630739,0.8637236084452975
Ndufs4,0.2199559211730957,1.8927064558651144e-15,0.9281437125748503,0.8272552783109405
Rab5a,-0.19904810190200806,2.0248556410029837e-15,0.8842315369261478,0.8752399232245681
Hspa1b,-0.37705522775650024,2.0713351365528087e-15,0.6626746506986028,0.708253358925144
Mrpl18,0.28320616483688354,2.134304337363727e-15,0.9021956087824351,0.761996161228407
Rala,0.26972728967666626,2.184716363767e-15,0.906187624750499,0.6871401151631478
Cct2,0.27318334579467773,2.2388165690852402e-15,0.9560878243512974,0.8829174664107485
Ndufs7,0.27567142248153687,2.603516015561978e-15,0.9221556886227545,0.7735124760076776
Gtf3a,0.2700608968734741,2.7672179002200674e-15,0.9401197604790419,0.8387715930902111
Fam13b,-0.262575626373291,2.821920444004165e-15,0.7904191616766467,0.8445297504798465
Trrap,-0.2204013466835022,2.9787583813574937e-15,0.8842315369261478,0.8982725527831094
Cabin1,-0.219754159450531,3.0591473670887093e-15,0.8323353293413174,0.8752399232245681
Psenen,0.23796623945236206,3.110136000351813e-15,0.8922155688622755,0.7216890595009597
Ndufa13,0.25197887420654297,3.2129279547420633e-15,0.9660678642714571,0.8905950095969289
Mrpl22,0.2695520520210266,3.3790399062379415e-15,0.8982035928143712,0.6986564299424184
Polr3k,0.24613267183303833,3.587499223206354e-15,0.8702594810379242,0.6621880998080614
Specc1,-0.2858200967311859,3.595364070546975e-15,0.7265469061876247,0.7946257197696737
Uqcr10,0.24941515922546387,3.9454149144555805e-15,0.9441117764471058,0.8733205374280231
Supt4a,0.2557303309440613,4.088340566340433e-15,0.8922155688622755,0.7140115163147792
Dctpp1,0.28968924283981323,4.214308138435817e-15,0.906187624750499,0.7332053742802304
Hipk1,-0.2350139319896698,4.43852760924197e-15,0.7604790419161677,0.7792706333973128
Kdm5a,-0.21397483348846436,4.796483599515303e-15,0.8662674650698603,0.9136276391554703
Rpf2,0.2401081919670105,5.322315607607102e-15,0.8522954091816367,0.6449136276391555
Plpbp,-0.2173364758491516,5.406512402608132e-15,0.8083832335329342,0.8042226487523992
Azin1,-0.20975595712661743,5.432513252085078e-15,0.8522954091816367,0.8464491362763915
Trmt112,0.2472444772720337,5.434017465489973e-15,0.9401197604790419,0.8618042226487524
Erc1,-0.23425638675689697,5.836210547144989e-15,0.8303393213572854,0.8848368522072937
Ndel1,-0.23064768314361572,6.1322240004533135e-15,0.8243512974051896,0.8234165067178503
Atf3,-0.37491685152053833,6.33494076730299e-15,0.5888223552894212,0.6794625719769674
Rraga,0.2665950655937195,6.931245764602127e-15,0.9121756487025948,0.7216890595009597
Timm8a1,0.29578661918640137,7.0605546875069564e-15,0.8922155688622755,0.6852207293666027
Mrpl57,0.25970131158828735,7.339327244949026e-15,0.8982035928143712,0.744721689059501
Dut,0.277868390083313,7.588125203241398e-15,0.9441117764471058,0.8560460652591171
Serpine1,-0.35113003849983215,7.658876443044767e-15,0.6047904191616766,0.6928982725527831
Anp32a,0.2835976481437683,7.737938653110855e-15,0.9101796407185628,0.7293666026871402
Tnrc6a,-0.2233346700668335,7.744885299795295e-15,0.8642714570858283,0.8963531669865643
Cnot4,-0.1969531774520874,7.971435642645131e-15,0.8602794411177644,0.8963531669865643
Gcat,0.2365197241306305,8.852096921999113e-15,0.846307385229541,0.6046065259117083
ENSMUSG00000095041,-0.2650703191757202,8.875749729266945e-15,0.8862275449101796,0.9654510556621881
Nudcd2,0.26569682359695435,9.089845256902593e-15,0.9221556886227545,0.7754318618042226
Magoh,0.2701430916786194,9.317600700369157e-15,0.9181636726546906,0.800383877159309
Ube2a,0.2447044849395752,9.687919716464106e-15,0.8982035928143712,0.710172744721689
Mocs2,0.24514496326446533,9.757284724201893e-15,0.8782435129740519,0.6506717850287908
Hsbp1,0.24741053581237793,1.0409260828926604e-14,0.9321357285429142,0.8291746641074856
Snrpg,0.24030864238739014,1.2069968936111697e-14,0.9540918163672655,0.8982725527831094
Nup153,-0.220156729221344,1.222473752104739e-14,0.812375249500998,0.8502879078694817
Macroh2a1,0.19913983345031738,1.250304490452956e-14,0.9500998003992016,0.8944337811900192
Dpm3,0.2612476944923401,1.2815173815876743e-14,0.9181636726546906,0.781190019193858
Nfib,-0.2230018973350525,1.3004685876975986e-14,0.8962075848303394,0.9328214971209213
Polr2e,0.2583044171333313,1.4727647423806173e-14,0.9181636726546906,0.7792706333973128
Idh3a,0.2442777454853058,1.6501656240239123e-14,0.8582834331337326,0.5969289827255279
Get4,0.23937076330184937,1.682586756856346e-14,0.908183632734531,0.7658349328214972
Ghitm,0.26704007387161255,1.8180781983171318e-14,0.9520958083832335,0.8541266794625719
Atic,0.23822331428527832,1.826508202825331e-14,0.9301397205588823,0.8406909788867563
Xlr,0.24653220176696777,1.8864840399365488e-14,0.8842315369261478,0.7178502879078695
Mydgf,0.2621493339538574,1.887696180716067e-14,0.9261477045908184,0.7907869481765835
Arl1,0.2425054907798767,1.9713195822053917e-14,0.8762475049900199,0.690978886756238
Mrpl14,0.2362547516822815,2.0706557934756983e-14,0.9041916167664671,0.7485604606525912
Reep5,0.2523807883262634,2.2729958383779877e-14,0.9341317365269461,0.8214971209213052
Elob,0.21320950984954834,2.3789267744283585e-14,0.9660678642714571,0.9193857965451055
Prpf38b,-0.14564025402069092,2.399500028769089e-14,0.9141716566866267,0.9289827255278311
Mast4,-0.27042901515960693,2.595658879211023e-14,0.8323353293413174,0.8848368522072937
Nrp2,-0.23339933156967163,2.5971986586101086e-14,0.8842315369261478,0.9366602687140115
Zc3h7a,-0.2277715802192688,2.6004489557202197e-14,0.7924151696606786,0.8253358925143954
Ubn2,-0.21983712911605835,2.6959174930460033e-14,0.8662674650698603,0.8944337811900192
Sox9,-0.3277170658111572,2.7038707413465174e-14,0.7564870259481038,0.7965451055662188
Setd2,-0.21650797128677368,2.749304245977819e-14,0.846307385229541,0.8829174664107485
Cisd2,0.22181707620620728,2.936364524482882e-14,0.9181636726546906,0.8349328214971209
Mapk6,-0.22945255041122437,3.1998220379048013e-14,0.8542914171656687,0.8598848368522073
Naa10,0.2448992133140564,3.356033347644143e-14,0.9041916167664671,0.7543186180422264
Tmem97,0.2570091485977173,3.397832549385662e-14,0.8982035928143712,0.761996161228407
Lamc1,-0.22710955142974854,3.500851348288584e-14,0.8423153692614771,0.8637236084452975
Mrpl24,0.23120731115341187,3.67909339165689e-14,0.8982035928143712,0.7600767754318618
Creg1,0.27718597650527954,3.9044743419984e-14,0.8762475049900199,0.6641074856046065
Wac,-0.18488216400146484,4.079673107770747e-14,0.8802395209580839,0.8963531669865643
Micos10,0.2707791328430176,4.094934132178422e-14,0.9321357285429142,0.8234165067178503
Il31ra,-0.30281588435173035,4.2926560057721395e-14,0.5948103792415169,0.708253358925144
Myh9,-0.19862234592437744,4.3354315384013745e-14,0.9301397205588823,0.963531669865643
Irf1,-0.2425469160079956,4.500272306838806e-14,0.8762475049900199,0.8675623800383877
Hprt,0.2394976019859314,4.5133194611864044e-14,0.9041916167664671,0.7389635316698656
Ints6,-0.24263232946395874,5.1005720149710707e-14,0.8043912175648703,0.8042226487523992
Esyt2,-0.24708491563796997,5.5658785987420253e-14,0.7964071856287425,0.8253358925143954
Atp2a2,-0.18262875080108643,5.702646053374296e-14,0.908183632734531,0.9385796545105566
Mat2a,-0.21775996685028076,5.977177493657721e-14,0.8802395209580839,0.9155470249520153
Tmem176b,0.24191603064537048,5.983242555482904e-14,0.7524950099800399,0.4932821497120921
Tex10,-0.21194911003112793,6.014353482098172e-14,0.812375249500998,0.8406909788867563
Srgap2,-0.23574596643447876,6.077258647571135e-14,0.8542914171656687,0.9155470249520153
Uqcr11,0.27537381649017334,6.193822691031254e-14,0.9500998003992016,0.8541266794625719
Asns,0.25900524854660034,6.754130861399593e-14,0.8902195608782435,0.7120921305182342
Ppil1,0.24464422464370728,6.849966704822047e-14,0.8423153692614771,0.6180422264875239
Mrps15,0.23385131359100342,6.881092934390064e-14,0.8982035928143712,0.7370441458733206
Snrpb2,0.2652074694633484,7.06196344237194e-14,0.908183632734531,0.7581573896353166
Scaf8,-0.2205982804298401,7.28199304214582e-14,0.8283433133732535,0.8579654510556622
Bptf,-0.19454437494277954,7.436009554512913e-14,0.8842315369261478,0.9309021113243762
B4galt5,-0.2682582139968872,7.455164837783436e-14,0.7704590818363274,0.8272552783109405
Cntrl,-0.22174429893493652,7.600931197367098e-14,0.874251497005988,0.9021113243761996
Gclc,-0.2716693878173828,8.133430184312288e-14,0.782435129740519,0.7869481765834933
Ap2s1,0.2382897138595581,8.310762021198996e-14,0.9141716566866267,0.783109404990403
Agps,-0.19058847427368164,8.619735773039157e-14,0.8662674650698603,0.8694817658349329
Gls,-0.17143213748931885,8.811110113147846e-14,0.9201596806387226,0.9385796545105566
Prelid3b,0.24712133407592773,8.879606407837093e-14,0.9141716566866267,0.7485604606525912
Ube2l3,0.24333137273788452,9.034720599868424e-14,0.936127744510978,0.8387715930902111
Nenf,0.23961776494979858,9.124715377280864e-14,0.8762475049900199,0.6813819577735125
Cyth3,-0.22809183597564697,9.504275521535806e-14,0.8483033932135728,0.8541266794625719
Tcim,-0.31776565313339233,9.504593680334745e-14,0.6866267465069861,0.7696737044145874
Zfp131,-0.16359275579452515,9.931916562490669e-14,0.8822355289421158,0.8886756238003839
Smdt1,0.26333343982696533,9.985826342181934e-14,0.9341317365269461,0.7927063339731286
Rpn2,0.24252700805664062,1.0009793421945504e-13,0.9321357285429142,0.8310940499040307
Pcbp1,0.21594512462615967,1.0292879201675842e-13,0.9500998003992016,0.8886756238003839
Vmp1,-0.17945480346679688,1.1683151458611397e-13,0.908183632734531,0.9328214971209213
Tbrg1,0.23121333122253418,1.1777450605725247e-13,0.9600798403193613,0.8963531669865643
Hdgf,0.2117295265197754,1.1851865797979573e-13,0.9421157684630739,0.8905950095969289
Psph,0.26745742559432983,1.1956838871557204e-13,0.8942115768463074,0.744721689059501
Capns1,0.23179441690444946,1.205405637808425e-13,0.9261477045908184,0.8061420345489443
Ddr2,-0.22061008214950562,1.2581998576727165e-13,0.874251497005988,0.9232245681381958
1110004F10Rik,0.1898917555809021,1.2825313606984668e-13,0.9341317365269461,0.8733205374280231
Casp3,0.24542361497879028,1.3009666305312424e-13,0.8842315369261478,0.6852207293666027
Tank,-0.23885971307754517,1.3674504317784246e-13,0.7944111776447106,0.8157389635316699
Ppp1cc,0.21140450239181519,1.3863623922314147e-13,0.9141716566866267,0.7965451055662188
Plekhm2,-0.23851007223129272,1.4818718610610317e-13,0.720558882235529,0.7562380038387716
Zfand3,-0.20013689994812012,1.5029202455201035e-13,0.9101796407185628,0.9328214971209213
Ier2,-0.24924099445343018,1.5153203872728917e-13,0.8622754491017964,0.8522072936660269
Sfr1,0.16743922233581543,1.5220856373389109e-13,0.9580838323353293,0.9251439539347409
Eif3d,0.2660799026489258,1.588692749716812e-13,0.9401197604790419,0.817658349328215
Chd9,-0.22862458229064941,1.7320905601173251e-13,0.8602794411177644,0.9136276391554703
Mrpl52,0.24269533157348633,1.7625902303271484e-13,0.93812375249501,0.8426103646833013
Slc25a37,-0.22450077533721924,1.7656063375165183e-13,0.8243512974051896,0.8483685220729367
Thoc7,0.2406768798828125,1.8079399779755118e-13,0.9321357285429142,0.8138195777351248
Smn1,0.23390525579452515,1.8464127345383415e-13,0.8902195608782435,0.7600767754318618
Nfe2l1,-0.19735735654830933,1.9172046763769667e-13,0.8982035928143712,0.9078694817658349
Gm11808,0.25786757469177246,2.178603411480724e-13,0.8882235528942116,0.690978886756238
Phgdh,0.24508202075958252,2.4002297987959914e-13,0.9281437125748503,0.8541266794625719
Phf5a,0.26104384660720825,2.4797070346380473e-13,0.908183632734531,0.7216890595009597
Zzz3,-0.19463777542114258,2.553653299646831e-13,0.8662674650698603,0.8925143953934741
Ndufs6,0.2354574203491211,2.891564069744097e-13,0.9141716566866267,0.8119001919385797
Akt3,-0.2371915578842163,2.968055425601284e-13,0.874251497005988,0.9136276391554703
Eloc,0.24531340599060059,3.0918438385673016e-13,0.9341317365269461,0.8502879078694817
Tmem126a,0.24700403213500977,3.5116553185642553e-13,0.8762475049900199,0.6679462571976967
Smurf1,-0.242770254611969,3.701562937256903e-13,0.8403193612774451,0.8752399232245681
Sh3glb1,0.20425629615783691,3.7428424979148957e-13,0.9660678642714571,0.9136276391554703
Dnajc15,0.2242247462272644,3.779964829346285e-13,0.8502994011976048,0.6429942418426103
Sf3b5,0.257804274559021,3.8704354923802657e-13,0.9201596806387226,0.8061420345489443
Ncoa3,-0.23252910375595093,4.062109854335329e-13,0.7325349301397206,0.7715930902111324
Eya1,-0.31453201174736023,4.380138408930968e-13,0.564870259481038,0.6986564299424184
Capzb,0.2275030016899109,4.532901818712117e-13,0.9321357285429142,0.8330134357005758
Rbx1,0.25525760650634766,4.786532539018165e-13,0.9441117764471058,0.8541266794625719
Commd1,0.23416191339492798,4.950460721642249e-13,0.9341317365269461,0.8330134357005758
Zfc3h1,-0.25016775727272034,5.048075102468958e-13,0.720558882235529,0.7869481765834933
Dido1,-0.22920989990234375,5.308912840494263e-13,0.8143712574850299,0.8445297504798465
Ambra1,-0.2588376998901367,5.328403933653903e-13,0.7884231536926147,0.8195777351247601
Edf1,0.2198035717010498,5.432303149927934e-13,0.9520958083832335,0.8848368522072937
1700037H04Rik,0.23618867993354797,5.622335666782295e-13,0.8542914171656687,0.6142034548944337
Aarsd1,0.24811428785324097,6.109264553767325e-13,0.908183632734531,0.761996161228407
Usp9x,-0.21147000789642334,7.128136461918532e-13,0.8842315369261478,0.9040307101727447
Plec,-0.19988185167312622,7.564752844939119e-13,0.8782435129740519,0.9021113243761996
Gm11033,-0.216366708278656,8.054957763429681e-13,0.8522954091816367,0.8694817658349329
Zfand2a,-0.27387934923171997,8.223251957081119e-13,0.5289421157684631,0.6257197696737045
Etfa,0.21188265085220337,8.439247744069354e-13,0.908183632734531,0.8023032629558541
Txnl4a,0.25783002376556396,8.846505091622058e-13,0.8842315369261478,0.6641074856046065
Bltp1,-0.23994040489196777,8.864718149330701e-13,0.8143712574850299,0.8445297504798465
Sh3pxd2a,-0.22557902336120605,9.37260331421536e-13,0.7784431137724551,0.8138195777351248
Mrpl21,0.25254887342453003,9.519007751794528e-13,0.906187624750499,0.7543186180422264
Dnajb4,-0.295905739068985,9.985077227625805e-13,0.6506986027944112,0.710172744721689
Usp24,-0.22549176216125488,1.0240830980177655e-12,0.8323353293413174,0.8694817658349329
Dnajc2,0.23268109560012817,1.0357406559497475e-12,0.9261477045908184,0.8272552783109405
Ankrd12,-0.24176228046417236,1.0869176499493094e-12,0.8483033932135728,0.8982725527831094
Pds5b,-0.18932688236236572,1.1463139972978119e-12,0.9101796407185628,0.9481765834932822
Mapk8ip3,-0.2403673529624939,1.1607262949808009e-12,0.7524950099800399,0.8061420345489443
Lman1,0.24277138710021973,1.198008480508567e-12,0.8942115768463074,0.7370441458733206
Ube2i,0.17038190364837646,1.2065508805326125e-12,0.9500998003992016,0.9136276391554703
Bhlhe40,-0.2663153111934662,1.2709325623822847e-12,0.6526946107784432,0.7312859884836852
Cobll1,-0.26947617530822754,1.2716242227753876e-12,0.6526946107784432,0.7063339731285988
Cenpx,0.22814404964447021,1.3156431543726492e-12,0.8582834331337326,0.6046065259117083
Mvb12a,0.2302038073539734,1.3247174008048428e-12,0.9281437125748503,0.8195777351247601
Npm3,0.2755012512207031,1.5071492334428316e-12,0.9261477045908184,0.8061420345489443
Tspan31,0.21919941902160645,1.527386305004092e-12,0.8782435129740519,0.7120921305182342
Sf3b4,0.2230026125907898,1.6126652651429232e-12,0.8902195608782435,0.7428023032629558
Mea1,0.21925824880599976,1.726244895029579e-12,0.908183632734531,0.761996161228407
Zbtb38,-0.22856038808822632,1.7544829826369294e-12,0.8083832335329342,0.8541266794625719
Senp5,-0.19761031866073608,1.7708137733082258e-12,0.8343313373253493,0.8502879078694817
Rptor,-0.21521222591400146,1.7859621985913145e-12,0.8063872255489022,0.8387715930902111
Runx2,-0.26177340745925903,1.8384898732371045e-12,0.8323353293413174,0.8905950095969289
Myl12b,0.19669461250305176,1.864512987349479e-12,0.93812375249501,0.8675623800383877
Chchd1,0.2571311593055725,1.87788512972099e-12,0.9001996007984032,0.727447216890595
Aebp2,-0.20656436681747437,1.9958778606426836e-12,0.8183632734530938,0.8349328214971209
Rbm8a,0.23314225673675537,2.0417210468047307e-12,0.9441117764471058,0.8637236084452975
Cct4,0.2444760799407959,2.143083129174456e-12,0.9481037924151696,0.8579654510556622
Mrpl35,0.24509090185165405,2.285679020621769e-12,0.874251497005988,0.6871401151631478
Spp1,0.2162635326385498,2.2900683634628096e-12,0.9880239520958084,0.9616122840690979
Cnot1,-0.18750542402267456,2.4229307837064355e-12,0.9041916167664671,0.9117082533589251
Ndufa10,0.23008829355239868,2.616861410350988e-12,0.936127744510978,0.8234165067178503
Anapc16,0.2302226424217224,2.9405630914976136e-12,0.8762475049900199,0.7178502879078695
Clcn3,-0.21451276540756226,2.9981998554094294e-12,0.8423153692614771,0.8656429942418427
Arl3,0.23242449760437012,3.1272807223713585e-12,0.9181636726546906,0.744721689059501
Ubr5,-0.18843072652816772,3.266783333084292e-12,0.9101796407185628,0.9251439539347409
Filip1l,-0.2618526220321655,3.3568870475788934e-12,0.846307385229541,0.8483685220729367
Fdps,0.2714219093322754,3.4897786387203403e-12,0.9041916167664671,0.8157389635316699
Tsfm,0.23641592264175415,3.562276061620231e-12,0.8862275449101796,0.6737044145873321
Ddrgk1,0.23193585872650146,3.593933555042509e-12,0.9181636726546906,0.7946257197696737
Snrpb,0.19109392166137695,3.6206251168552854e-12,0.9520958083832335,0.9001919385796545
Dtymk,0.24054068326950073,3.644822047405473e-12,0.9141716566866267,0.7850287907869482
Safb2,-0.19956260919570923,3.692698958288234e-12,0.8403193612774451,0.8387715930902111
Nlrc5,-0.25773757696151733,3.7776248004706045e-12,0.7524950099800399,0.800383877159309
Rab34,0.21174204349517822,3.788500332808875e-12,0.9141716566866267,0.8023032629558541
Psmd4,0.16802382469177246,3.994906754220647e-12,0.9640718562874252,0.9213051823416507
Syne1,-0.2383142113685608,4.120483105179105e-12,0.8502994011976048,0.9059500959692899
Cfap36,0.22060227394104004,4.569914484180934e-12,0.908183632734531,0.7312859884836852
mt-Nd6,-0.2541479766368866,4.877220868696782e-12,0.6906187624750499,0.744721689059501
Gli3,-0.24601995944976807,5.215797419046826e-12,0.7884231536926147,0.8656429942418427
2310039H08Rik,0.2456454038619995,5.830213640102464e-12,0.8902195608782435,0.6928982725527831
Cetn3,0.24276041984558105,6.0829007850993445e-12,0.9121756487025948,0.7178502879078695
Ndufb3,0.264560341835022,6.435388033476844e-12,0.9221556886227545,0.7332053742802304
Manf,0.25135302543640137,6.706462367630851e-12,0.9101796407185628,0.8042226487523992
Sppl3,-0.2188602089881897,6.740337437846074e-12,0.8582834331337326,0.8829174664107485
Tmed2,0.21029573678970337,7.123236145768231e-12,0.936127744510978,0.8502879078694817
Spaca6,-0.25521135330200195,7.172982758333999e-12,0.6646706586826348,0.7178502879078695
Mrpl28,0.24432098865509033,7.254687221554572e-12,0.8802395209580839,0.6717850287907869
Stag1,-0.1787940263748169,7.416129763106078e-12,0.8962075848303394,0.9193857965451055
Ubr3,-0.23076528310775757,7.43950456038611e-12,0.7884231536926147,0.8426103646833013
Rex1bd,0.23804616928100586,7.770547466282954e-12,0.9301397205588823,0.8291746641074856
Arhgef12,-0.2343960404396057,8.249088125555967e-12,0.7984031936127745,0.8291746641074856
Trip12,-0.20304876565933228,8.341189945576964e-12,0.9041916167664671,0.9309021113243762
Kmt2e,-0.2137281894683838,9.316276694722739e-12,0.8682634730538922,0.8867562380038387
Zfp36l1,-0.26864540576934814,9.625864218388492e-12,0.8542914171656687,0.8637236084452975
Snrpd2,0.24410367012023926,1.0719194819901272e-11,0.9520958083832335,0.8714011516314779
Cd44,-0.18853497505187988,1.0859838601133464e-11,0.9161676646706587,0.9328214971209213
Ddx39a,0.26027512550354004,1.1335753996126702e-11,0.9001996007984032,0.7408829174664108
Cox14,0.23501211404800415,1.13374565961879e-11,0.9141716566866267,0.7754318618042226
Slc9a1,-0.24062374234199524,1.1377823159259616e-11,0.6666666666666666,0.7197696737044146
Trpm7,-0.20306479930877686,1.1511069783779282e-11,0.8762475049900199,0.8963531669865643
Ifitm1,0.31623148918151855,1.1663598045097626e-11,0.8842315369261478,0.690978886756238
Pam16,0.2388821840286255,1.1774928752498255e-11,0.8842315369261478,0.6602687140115163
Polr1c,0.24776476621627808,1.2007692535545484e-11,0.8962075848303394,0.6737044145873321
Shmt2,0.23562753200531006,1.2030910553622793e-11,0.9021956087824351,0.7677543186180422
Pcolce,0.18127846717834473,1.3868735623708001e-11,0.9321357285429142,0.9097888675623801
Kat6a,-0.1980571150779724,1.3966574105489223e-11,0.8363273453093812,0.8618042226487524
Itgav,-0.22719714045524597,1.605979518808929e-11,0.7764471057884231,0.7927063339731286
Runx1,-0.2616717219352722,1.60905903006517e-11,0.8223552894211577,0.8637236084452975
Zeb2,-0.2419147491455078,1.6746062639494274e-11,0.9161676646706587,0.946257197696737
Bak1,0.21939319372177124,1.716419957414363e-11,0.8782435129740519,0.654510556621881
Arhgdia,0.19705140590667725,1.7997894631923774e-11,0.9600798403193613,0.9059500959692899
Arglu1,-0.14643323421478271,1.8164737957732767e-11,0.9281437125748503,0.9481765834932822
Denr,0.2027604579925537,1.8510337890165233e-11,0.9461077844311377,0.8886756238003839
Uqcc2,0.23367702960968018,1.858483873203486e-11,0.9481037924151696,0.8637236084452975
Psmc4,0.2138487696647644,1.9236750377021857e-11,0.9041916167664671,0.763915547024952
Usp32,-0.22224107384681702,1.976524457442786e-11,0.7465069860279441,0.7773512476007678
Mrpl27,0.20899677276611328,1.9911373127225574e-11,0.8922155688622755,0.7523992322456814
Rbfox2,-0.20772379636764526,2.0279750653543344e-11,0.8822355289421158,0.9424184261036468
Rfx7,-0.22688159346580505,2.043081180684572e-11,0.7664670658682635,0.8023032629558541
Marchf7,-0.17823761701583862,2.079631918540207e-11,0.8582834331337326,0.8560460652591171
Tma7,0.2504148483276367,2.1633035658707973e-11,0.9560878243512974,0.8502879078694817
Hivep2,-0.2547566592693329,2.1922716443493788e-11,0.6027944111776448,0.708253358925144
Sf3b3,-0.1641693115234375,2.316282122049952e-11,0.9041916167664671,0.9366602687140115
Btbd9,-0.23847752809524536,2.371519220179252e-11,0.8283433133732535,0.8618042226487524
Timm8b,0.22269803285598755,2.543389545456207e-11,0.9101796407185628,0.7523992322456814
