gene,lfc_a_minus_b,mean_a,mean_b,frac_a,frac_b,pval,padj
Rpl9,-0.5035990476608276,1.9297622442245483,2.433361291885376,0.9295774647887324,0.9870340356564019,1.177256076705994e-06,0.004709024306823976
Rpl27a,-0.7047309875488281,2.111163854598999,2.815894842147827,0.8873239436619719,0.9918962722852512,1.1997846632162273e-06,0.004799138652864909
H3f3b,-0.5756373405456543,2.288012981414795,2.863650321960449,0.9154929577464789,0.9959481361426256,1.2777534134775129e-06,0.005111013653910051
Rps12,-0.7146894931793213,2.4275851249694824,3.1422746181488037,0.9436619718309859,0.993517017828201,1.2785698815286754e-06,0.0051142795261147015
Txn1,-0.5239162445068359,1.5086305141448975,2.0325467586517334,0.8169014084507042,0.9821717990275527,1.3201866630893405e-06,0.005280746652357362
H2-Aa,0.2154514491558075,0.26047444343566895,0.04502299800515175,0.49295774647887325,0.14910858995137763,1.3346589534655083e-06,0.005338635813862033
Sec13,-0.23148931562900543,0.2268429547548294,0.45833227038383484,0.352112676056338,0.7366288492706645,1.4035266839122413e-06,0.005614106735648965
Rpsa,-0.5396974086761475,2.3871216773986816,2.926819086074829,0.9295774647887324,0.9902755267423015,1.4302507782930703e-06,0.005721003113172281
Cyba,0.2756766676902771,0.5377997756004333,0.26212310791015625,0.676056338028169,0.5259319286871961,1.4667100538294155e-06,0.005866840215317662
Rpl29,-0.7518068552017212,1.6889673471450806,2.4407742023468018,0.8309859154929577,0.979740680713128,1.5833768448590109e-06,0.006333507379436044
H2-Ab1,0.2903722822666168,0.32622984051704407,0.03585756570100784,0.5492957746478874,0.1458670988654781,1.6026646891726883e-06,0.006410658756690753
Atp5g1,-0.47096478939056396,0.8774175643920898,1.3483823537826538,0.676056338028169,0.9100486223662885,1.634270176477462e-06,0.006537080705909849
Uqcr11,-0.5306506752967834,0.6300032734870911,1.1606539487838745,0.5070422535211268,0.8865478119935171,1.6886465168907887e-06,0.006754586067563155
Nme2,-0.6339447498321533,1.6227388381958008,2.256683588027954,0.8591549295774648,0.9643435980551054,1.9052612579029892e-06,0.007621045031611957
Cox4i1,-0.5425995588302612,1.365635871887207,1.9082354307174683,0.7746478873239436,0.965964343598055,2.359738634906083e-06,0.00943895453962433
Tmsb4x,0.5652845501899719,1.4273074865341187,0.8620229363441467,0.8591549295774648,0.9124797406807131,2.5197053301294493e-06,0.010078821320517798
Jund,-0.6092997789382935,1.0187371969223022,1.6280369758605957,0.8169014084507042,0.9708265802269044,2.525259933564583e-06,0.010101039734258332
Prelid3b,-0.20553383231163025,0.3378051221370697,0.5433389544487,0.4788732394366197,0.799837925445705,2.869813270988569e-06,0.011479253083954276
Trappc2l,-0.16421303153038025,0.20554637908935547,0.3697594106197357,0.39436619718309857,0.673419773095624,2.9156638391635567e-06,0.011662655356654226
Klf6,-0.3975318670272827,0.7514376640319824,1.1489695310592651,0.6338028169014085,0.9238249594813615,3.4440176888495768e-06,0.013776070755398308
Emg1,-0.23046889901161194,0.40351471304893494,0.6339836120605469,0.5492957746478874,0.8192868719611021,3.7289870462229315e-06,0.014915948184891725
Ms4a4c,0.24197228252887726,0.4058462083339691,0.16387392580509186,0.6197183098591549,0.34359805510534847,4.14270978728291e-06,0.01657083914913164
Rpl21,-0.7689907550811768,2.404256820678711,3.1732475757598877,0.9014084507042254,0.9927066450567261,5.0206089003592635e-06,0.020082435601437052
Ier3,-0.6465898156166077,0.9526494145393372,1.5992392301559448,0.7323943661971831,0.9343598055105349,5.345655329247854e-06,0.021382621316991417
Tpm2,-0.28802770376205444,0.3895988464355469,0.6776265501976013,0.49295774647887325,0.8306320907617504,5.437679033069242e-06,0.021750716132276967
Polr2g,-0.15642809867858887,0.21304580569267273,0.3694739043712616,0.4225352112676056,0.6701782820097245,5.643208036407586e-06,0.022572832145630342
Mrpl20,-0.23730143904685974,0.3843308985233307,0.6216323375701904,0.4647887323943662,0.7771474878444085,5.69962764579548e-06,0.02279851058318192
Rplp2,-0.6069138050079346,2.2407379150390625,2.847651720046997,0.9577464788732394,0.9918962722852512,5.703365251531197e-06,0.02281346100612479
Mif,-0.8225469589233398,1.4971108436584473,2.319657802581787,0.704225352112676,0.9651539708265803,5.754176058965331e-06,0.023016704235861326
Slc25a5,-0.39320820569992065,0.6701640486717224,1.063372254371643,0.6197183098591549,0.8824959481361426,6.1911748530046e-06,0.0247646994120184
Tm4sf1,-0.4269839823246002,0.33343490958213806,0.7604188919067383,0.4507042253521127,0.7901134521880064,7.210673159051546e-06,0.028842692636206185
Tuba1c,-0.24527013301849365,0.36139655113220215,0.6066666841506958,0.5352112676056338,0.8363047001620746,7.4269243607644416e-06,0.029707697443057766
Ccn1,-0.5295776724815369,0.5466131567955017,1.0761908292770386,0.4788732394366197,0.8119935170178282,7.71684348880509e-06,0.03086737395522036
Rps2,-0.8428316116333008,2.2176449298858643,3.060476541519165,0.8873239436619719,0.9959481361426256,9.017959924647906e-06,0.03607183969859162
Cox8a,-0.669836163520813,1.2149146795272827,1.8847508430480957,0.7464788732394366,0.953808752025932,9.24996616376221e-06,0.03699986465504884
Cops6,-0.24507924914360046,0.2575807273387909,0.5026599764823914,0.39436619718309857,0.7390599675850892,9.261585990716717e-06,0.037046343962866865
Ndufs8,-0.22186614573001862,0.2193923145532608,0.4412584602832794,0.4225352112676056,0.7236628849270664,9.903079174021799e-06,0.039612316696087196
H2-Eb1,0.19237647950649261,0.23964253067970276,0.04726605489850044,0.4507042253521127,0.18071312803889789,1.006836282679338e-05,0.040273451307173525
Orc6,-0.2660326063632965,0.42272844910621643,0.6887610554695129,0.5211267605633803,0.833063209076175,1.0103607829112585e-05,0.04041443131645034
Ranbp1,-0.480760395526886,0.8492373824119568,1.3299977779388428,0.6901408450704225,0.9367909238249594,1.0250359542960752e-05,0.041001438171843006
Rps14,-0.7439699172973633,2.0224497318267822,2.7664196491241455,0.9014084507042254,0.993517017828201,1.0391156200823102e-05,0.041564624803292406
Tyrobp,0.325493723154068,0.6927586197853088,0.36726489663124084,0.7183098591549296,0.6296596434359806,1.0856996537275335e-05,0.04342798614910134
Btg2,-0.3262733519077301,0.20191940665245056,0.5281927585601807,0.30985915492957744,0.673419773095624,1.0885721990783538e-05,0.04354288796313415
Hes1,-0.33756929636001587,0.24488462507724762,0.5824539065361023,0.29577464788732394,0.6564019448946515,1.1158240032163602e-05,0.044632960128654406
Rpl27,-0.7302150726318359,2.062206745147705,2.792421817779541,0.8591549295774648,0.9805510534846029,1.1241778507550073e-05,0.04496711403020029
Rpl13a,-0.5334579944610596,2.282697916030884,2.8161559104919434,0.9436619718309859,0.9927066450567261,1.1323949037989447e-05,0.045295796151957786
Sod2,-0.21293851733207703,0.3088426887989044,0.5217812061309814,0.4647887323943662,0.7722852512155591,1.1605807561959742e-05,0.04642323024783897
Psmb3,-0.48248106241226196,0.740685760974884,1.223166823387146,0.647887323943662,0.9173419773095624,1.1635717693997256e-05,0.04654287077598902
Mrps24,-0.31568530201911926,0.26449885964393616,0.5801841616630554,0.39436619718309857,0.7803889789303079,1.1725100087217423e-05,0.04690040034886969
Ndufa12,-0.35129421949386597,0.5231359601020813,0.8744301795959473,0.5492957746478874,0.8654781199351702,1.176212842788924e-05,0.04704851371155696
Plaur,-0.25727394223213196,0.39276042580604553,0.6500343680381775,0.49295774647887325,0.807131280388979,1.2002684347985562e-05,0.04801073739194225
Mrps33,-0.2693929970264435,0.3700033128261566,0.6393963098526001,0.49295774647887325,0.8184764991896273,1.2233866824552956e-05,0.04893546729821182
H2aj,-0.4277331829071045,0.6757253408432007,1.1034585237503052,0.6197183098591549,0.9149108589951378,1.2762296103596999e-05,0.051049184414387994
Uqcr10,-0.4844364523887634,0.6301637291908264,1.1146001815795898,0.5492957746478874,0.8873581847649918,1.3793858369303296e-05,0.05517543347721318
Tubb4b,-0.2567269206047058,0.4248082637786865,0.6815351843833923,0.5492957746478874,0.8128038897893031,1.3941481279253442e-05,0.05576592511701377
Nfkbiz,-0.26570162177085876,0.3373853266239166,0.6030869483947754,0.5211267605633803,0.7917341977309562,1.4157062838074472e-05,0.05662825135229789
Mrpl58,-0.21409812569618225,0.25752758979797363,0.4716257154941559,0.43661971830985913,0.7544570502431118,1.4454825585859609e-05,0.05781930234343843
Pds5b,0.2875969409942627,1.4951025247573853,1.2075055837631226,0.9436619718309859,0.9708265802269044,1.4947189031222972e-05,0.05978875612489189
H2-DMb1,-0.07044167816638947,0.06827227771282196,0.13871395587921143,0.15492957746478872,0.44327390599675853,1.5308812404768054e-05,0.061235249619072216
Snrpa1,-0.17202886939048767,0.30310365557670593,0.4751325249671936,0.4507042253521127,0.7690437601296597,1.5506801293877435e-05,0.06202720517550974
