gene,lfc_a_minus_b,mean_a,mean_b,frac_a,frac_b,pval,padj
Cdk4,0.4659823179244995,0.9715540409088135,0.505571722984314,0.7653543307086614,0.5574636723910171,3.215453167868787e-41,1.2861812671475149e-37
Rpl7a,0.6802785396575928,2.75732159614563,2.077043056488037,0.9023622047244094,0.8388375165125496,3.811660746474388e-41,1.5246642985897552e-37
mt-Atp8,-0.8944017887115479,1.090610146522522,1.9850119352340698,0.8472440944881889,0.9564068692206077,4.846100160186069e-41,1.9384400640744277e-37
Prelid1,0.569212794303894,1.5519962310791016,0.9827834367752075,0.8110236220472441,0.6684280052840158,5.301921620554581e-41,2.1207686482218324e-37
Rpl13a,0.58614182472229,3.1651854515075684,2.5790436267852783,0.937007874015748,0.9220607661822986,2.1331179248850567e-40,8.532471699540227e-37
Rplp1,0.6642100811004639,3.5720691680908203,2.9078590869903564,0.9590551181102362,0.9299867899603699,3.737859989006368e-40,1.495143995602547e-36
Atp5pb,0.5077521800994873,1.1538732051849365,0.6461210250854492,0.7905511811023622,0.5970937912813739,4.2717922424634325e-40,1.708716896985373e-36
mt-Cytb,-1.1186115741729736,2.584575891494751,3.7031874656677246,0.9244094488188976,0.9788639365918098,6.983989256018828e-40,2.7935957024075312e-36
Oaz1,0.5671173334121704,1.7090541124343872,1.1419367790222168,0.8236220472440945,0.7305151915455746,9.234668551656565e-40,3.693867420662626e-36
Rps25,0.6741656064987183,2.5092201232910156,1.8350545167922974,0.8881889763779528,0.7952443857331571,1.0286679196291856e-39,4.114671678516742e-36
Pgam1,0.6011583805084229,1.617301106452942,1.016142725944519,0.8188976377952756,0.7001321003963011,1.541194684965546e-39,6.164778739862184e-36
mt-Atp6,-1.2181646823883057,3.305452585220337,4.523617267608643,0.937007874015748,0.9854689564068693,2.3454076611494182e-39,9.381630644597673e-36
Cd63,0.6930711269378662,1.9255163669586182,1.232445240020752,0.8173228346456692,0.7291941875825627,3.990753994222198e-39,1.5963015976888792e-35
Ndufa7,0.514972448348999,1.2847789525985718,0.7698065042495728,0.7952755905511811,0.607661822985469,4.460353892799278e-39,1.784141557119711e-35
mt-Nd4l,-0.9340932369232178,1.243633508682251,2.1777267456054688,0.8503937007874016,0.9603698811096433,4.957557012557603e-39,1.9830228050230412e-35
Psmb1,0.5040454864501953,1.386315107345581,0.8822696208953857,0.7968503937007874,0.6618229854689565,5.3109904080264263e-39,2.1243961632105704e-35
Mif,0.6454225778579712,2.523273229598999,1.8778506517410278,0.8677165354330708,0.7952443857331571,7.863271680876755e-39,3.1453086723507023e-35
Naca,0.553835391998291,2.142221450805664,1.588386058807373,0.8519685039370078,0.7780713342140027,3.281891102082126e-38,1.3127564408328506e-34
Aprt,0.6238828897476196,1.7010648250579834,1.0771819353103638,0.8031496062992126,0.667107001321004,3.6385620988758636e-38,1.4554248395503455e-34
Ndufa4,0.5812299251556396,1.4310946464538574,0.8498647212982178,0.7921259842519685,0.619550858652576,4.140887683146682e-38,1.656355073258673e-34
Pgk1,0.6031858921051025,1.6767854690551758,1.0735995769500732,0.8519685039370078,0.7186261558784677,4.708252601874321e-38,1.8833010407497284e-34
Eif5a,0.6253747940063477,2.1763064861297607,1.550931692123413,0.8661417322834646,0.7833553500660502,7.254103819319856e-38,2.9016415277279426e-34
Psmb4,0.4840317368507385,1.3015289306640625,0.817497193813324,0.7905511811023622,0.655217965653897,7.371089152646681e-38,2.948435661058672e-34
Rps5,0.7249307632446289,2.7575345039367676,2.0326037406921387,0.8960629921259843,0.8256274768824307,8.18505802838612e-38,3.274023211354448e-34
Rpl9,0.7148566246032715,2.8229076862335205,2.108051061630249,0.8960629921259843,0.8560105680317041,8.538312313657963e-38,3.4153249254631854e-34
Ran,0.6128545999526978,1.962001919746399,1.3491473197937012,0.8456692913385827,0.7648612945838837,1.5243129435250765e-37,6.097251774100306e-34
Slc25a5,0.5806668400764465,1.4037673473358154,0.8231005072593689,0.7952755905511811,0.6287978863936592,2.315509422528995e-37,9.26203769011598e-34
Hsp90ab1,0.5044002532958984,3.7023956775665283,3.19799542427063,0.9716535433070866,0.9511228533685601,2.6400549014249284e-37,1.0560219605699713e-33
Actb,0.5145096778869629,3.275305986404419,2.760796308517456,0.9574803149606299,0.9365918097754293,3.498926431435027e-37,1.399570572574011e-33
Rpl21,0.6116418838500977,3.475536823272705,2.8638949394226074,0.9433070866141732,0.9273447820343461,3.516019545836499e-37,1.4064078183345997e-33
Rpl6,0.5960569381713867,3.372480630874634,2.776423692703247,0.9496062992125984,0.9062087186261559,6.296844203356186e-37,2.5187376813424745e-33
Prdx2,0.5050796866416931,1.325170636177063,0.8200909495353699,0.7858267716535433,0.6486129458388376,8.800964977052957e-37,3.520385990821183e-33
Rps21,0.7108211517333984,3.5221025943756104,2.811281442642212,0.9464566929133859,0.8943196829590488,8.887004823009635e-37,3.554801929203854e-33
Rps12,0.6477837562561035,3.3971476554870605,2.749363899230957,0.9354330708661417,0.9022457067371202,9.491759872175739e-37,3.796703948870296e-33
Vim,0.6458747386932373,3.109846830368042,2.4639720916748047,0.9385826771653544,0.8837516512549538,1.161577700404625e-36,4.6463108016185e-33
Cox5a,0.5642828941345215,1.396545648574829,0.8322627544403076,0.7905511811023622,0.6287978863936592,1.688633842520015e-36,6.75453537008006e-33
Rpl34,0.7140684127807617,3.2511441707611084,2.5370757579803467,0.9401574803149606,0.8824306472919419,2.2067645530620076e-36,8.827058212248031e-33
Dst,-0.5628446936607361,0.9305928349494934,1.4934375286102295,0.7622047244094489,0.8546895640686922,2.4916264010366028e-36,9.966505604146411e-33
Eno1,0.5261455774307251,1.624368667602539,1.098223090171814,0.8582677165354331,0.7186261558784677,3.982889414401697e-36,1.5931557657606787e-32
Ppp1ca,0.4226303696632385,1.0609275102615356,0.6382971405982971,0.7700787401574803,0.5970937912813739,4.907198842639455e-36,1.962879537055782e-32
Rpl12,0.662773609161377,2.977402925491333,2.314629316329956,0.9149606299212598,0.8705416116248349,5.968940360512828e-36,2.3875761442051312e-32
Eif3f,0.4035049080848694,1.020374059677124,0.6168691515922546,0.7716535433070866,0.5878467635402906,7.487459038605598e-36,2.9949836154422393e-32
Myl12a,0.44700437784194946,1.1572211980819702,0.7102168202400208,0.7905511811023622,0.6327608982826949,8.59030994584719e-36,3.436123978338876e-32
Bsg,0.5649041533470154,1.5169241428375244,0.952019989490509,0.8031496062992126,0.6710700132100397,8.818882239492004e-36,3.5275528957968017e-32
Rps20,0.5451788902282715,3.199678421020508,2.6544995307922363,0.9291338582677166,0.9141347424042272,9.038388326472122e-36,3.615355330588849e-32
Atp5o,0.4828178882598877,1.1941803693771362,0.7113624811172485,0.7779527559055118,0.6050198150594451,9.185341439572718e-36,3.674136575829087e-32
Atp5h,0.4670133590698242,1.3607367277145386,0.8937233686447144,0.7889763779527559,0.6618229854689565,9.338489099699169e-36,3.7353956398796673e-32
Ifitm3,0.6134710311889648,2.7591066360473633,2.1456356048583984,0.9181102362204724,0.8626155878467635,1.1442245214861805e-35,4.5768980859447217e-32
Rps18,0.6432845592498779,3.1427526473999023,2.4994680881500244,0.9228346456692913,0.8877146631439894,1.1680806187532277e-35,4.672322475012911e-32
Rpl18,0.7057507038116455,3.03251314163208,2.3267624378204346,0.9165354330708662,0.8467635402906208,1.4423492848338812e-35,5.769397139335525e-32
Rpl14,0.6069941520690918,2.8791024684906006,2.272108316421509,0.9118110236220472,0.8758256274768824,2.533284010153063e-35,1.0133136040612253e-31
Atp5g2,0.5724728107452393,1.5505948066711426,0.9781219959259033,0.8125984251968504,0.6763540290620872,3.8600835000068305e-35,1.544033400002732e-31
Cfl1,0.5035419464111328,1.9829751253128052,1.4794331789016724,0.8582677165354331,0.76221928665786,4.2900646877039356e-35,1.7160258750815742e-31
Spcs1,0.42068973183631897,0.8657377362251282,0.4450480043888092,0.752755905511811,0.52443857331572,4.427261007841067e-35,1.770904403136427e-31
Ndufb9,0.4651232957839966,1.051681399345398,0.5865581035614014,0.75748031496063,0.5548216644649934,4.5318008579262985e-35,1.8127203431705195e-31
Gphn,-0.6805078983306885,1.0652999877929688,1.7458078861236572,0.8661417322834646,0.9260237780713342,7.589251060237082e-35,3.0357004240948326e-31
Uqcrb,0.5150373578071594,1.2674044370651245,0.7523670792579651,0.7795275590551181,0.5957727873183619,2.161260169886311e-34,8.645040679545244e-31
Psmb3,0.5090318918228149,1.464719533920288,0.9556876420974731,0.8015748031496063,0.6723910171730515,2.3738980292274736e-34,9.495592116909894e-31
Psmb5,0.4943110942840576,1.158230185508728,0.6639190912246704,0.7748031496062993,0.5970937912813739,3.3852006525449993e-34,1.3540802610179997e-30
Mdh2,0.49679452180862427,1.3871774673461914,0.8903829455375671,0.8015748031496063,0.6525759577278731,4.122519823834863e-34,1.6490079295339453e-30
Rpl35a,0.6670358180999756,3.263002872467041,2.5959670543670654,0.925984251968504,0.8956406869220608,4.233384513937429e-34,1.6933538055749717e-30
Ppib,0.47542285919189453,1.4482132196426392,0.9727903604507446,0.7874015748031497,0.6776750330250991,4.371953910337065e-34,1.748781564134826e-30
Cox6a1,0.5215060710906982,1.6465201377868652,1.125014066696167,0.7952755905511811,0.6829590488771466,8.573774681498965e-34,3.4295098725995856e-30
Pfn1,0.5403760671615601,2.1575191020965576,1.6171430349349976,0.8551181102362204,0.7833553500660502,9.550554783253054e-34,3.8202219133012216e-30
Ybx1,0.5771005153656006,2.639537811279297,2.0624372959136963,0.9070866141732283,0.8361955085865258,2.102187564579321e-33,8.408750258317284e-30
Rps11,0.6056146621704102,2.881624460220337,2.2760097980499268,0.9070866141732283,0.8560105680317041,2.692464943406578e-33,1.0769859773626311e-29
Ndufb5,0.3212311863899231,0.6638067960739136,0.3425756096839905,0.7354330708661417,0.4795244385733157,3.153699143515439e-33,1.2614796574061756e-29
Aldoa,0.5472180843353271,1.656161904335022,1.1089438199996948,0.8267716535433071,0.7199471598414795,4.738147385081186e-33,1.8952589540324744e-29
Vdac3,0.3829045295715332,0.9374249577522278,0.5545204281806946,0.7590551181102362,0.5931307793923382,6.224899031387137e-33,2.4899596125548546e-29
Rpsa,0.6149864196777344,3.2833330631256104,2.668346643447876,0.9433070866141732,0.9062087186261559,6.749840243462864e-33,2.699936097385146e-29
Ssr4,0.4244793653488159,1.0129574537277222,0.5884780883789062,0.7622047244094489,0.5640686922060766,7.20407819729707e-33,2.881631278918828e-29
Rpl32,0.6110379695892334,3.405827045440674,2.7947890758514404,0.9385826771653544,0.9154557463672391,7.54686043821775e-33,3.0187441752871003e-29
Rps17,0.5528978109359741,2.4658398628234863,1.9129420518875122,0.8803149606299212,0.8177014531043593,7.94679684639376e-33,3.178718738557504e-29
Cox6c,0.4765400290489197,1.3864893913269043,0.9099493622779846,0.8015748031496063,0.667107001321004,9.117990758810016e-33,3.6471963035240065e-29
Lars2,-0.7151583433151245,1.1342672109603882,1.8494255542755127,0.9165354330708662,0.9313077939233818,1.0457586189478482e-32,4.183034475791393e-29
Pebp1,0.500099778175354,1.5198063850402832,1.0197066068649292,0.8031496062992126,0.6974900924702774,1.1441854618895881e-32,4.5767418475583524e-29
