gene,lfc_a_minus_b,mean_a,mean_b,frac_a,frac_b,pval,padj
Zfp800,0.13270047307014465,0.2722426950931549,0.13954222202301025,0.29292929292929293,0.14209726443768997,4.660428038982451e-08,0.00018641712155929803
Itpr1,0.1825602650642395,0.461529016494751,0.2789687514305115,0.3656565656565657,0.22340425531914893,4.6925761606266134e-08,0.00018770304642506453
Parp8,0.16931948065757751,0.37045717239379883,0.2011376917362213,0.32727272727272727,0.17857142857142858,4.7686080449688687e-08,0.00019074432179875476
Tnfaip3,-0.36644846200942993,0.7528248429298401,1.11927330493927,0.509090909090909,0.6329787234042553,4.8257673645796725e-08,0.0001930306945831869
Ankrd44,0.20866724848747253,0.5949802398681641,0.38631299138069153,0.45252525252525255,0.2948328267477204,4.844469945568583e-08,0.0001937787978227433
Ier3,-0.273756742477417,2.984210968017578,3.257967710494995,0.9515151515151515,0.952887537993921,5.0837804837498035e-08,0.00020335121934999213
Rab1b,0.08220767974853516,0.2200382649898529,0.13783058524131775,0.25252525252525254,0.1458966565349544,5.4701089607721754e-08,0.000218804358430887
Camk2d,0.22416403889656067,0.551206648349762,0.3270426094532013,0.3898989898989899,0.2393617021276596,5.552210527357045e-08,0.0002220884210942818
Irf5,0.23719266057014465,0.5944201350212097,0.35722747445106506,0.4868686868686869,0.31458966565349544,5.554228331759803e-08,0.00022216913327039212
Sem1,0.24285733699798584,1.5535731315612793,1.3107157945632935,0.797979797979798,0.7393617021276596,5.684596438914524e-08,0.00022738385755658095
Slamf7,0.2050405740737915,0.3747504651546478,0.16970989108085632,0.2585858585858586,0.11854103343465046,5.7360908544758014e-08,0.00022944363417903206
Lrch1,0.1874222755432129,0.4446362555027008,0.2572139799594879,0.35555555555555557,0.21048632218844984,5.778487444607624e-08,0.00023113949778430496
Ifngr2,0.22797033190727234,0.5161054134368896,0.2881350815296173,0.4484848484848485,0.2613981762917933,5.7934495052575226e-08,0.0002317379802103009
Mdfic,0.18814095854759216,0.3449726998806,0.1568317413330078,0.29292929292929293,0.14361702127659576,5.8022318841381296e-08,0.0002320892753655252
Cmklr1,0.07789402455091476,0.12169761955738068,0.04380359500646591,0.15757575757575756,0.05851063829787234,5.908524525453674e-08,0.00023634098101814696
Med28,0.12437258660793304,0.27741074562072754,0.1530381590127945,0.30707070707070705,0.15729483282674772,6.134186095905429e-08,0.00024536744383621715
Mitd1,0.20755267143249512,0.5242459177970886,0.3166932463645935,0.4505050505050505,0.2651975683890577,6.345539381614394e-08,0.00025382157526457577
Plekha2,0.16121065616607666,0.3295021653175354,0.16829150915145874,0.3111111111111111,0.16717325227963525,6.492335294330645e-08,0.0002596934117732258
H2-Q6,0.1897081583738327,0.40674400329589844,0.21703584492206573,0.33131313131313134,0.19376899696048633,6.503303091411448e-08,0.0002601321236564579
Csf1,0.3754587173461914,1.3399391174316406,0.9644804000854492,0.7131313131313132,0.5319148936170213,6.654208427138802e-08,0.0002661683370855521
Stx11,-0.2858629822731018,0.8587750792503357,1.1446380615234375,0.597979797979798,0.675531914893617,6.659980542534237e-08,0.00026639922170136946
Tln1,0.29602837562561035,1.0984652042388916,0.8024368286132812,0.6666666666666666,0.520516717325228,6.678811136692108e-08,0.0002671524454676843
Usp3,0.15095239877700806,0.4393064081668854,0.2883540093898773,0.4,0.256838905775076,6.808969808615656e-08,0.00027235879234462627
Arhgap25,0.21307584643363953,0.5986416339874268,0.38556578755378723,0.4909090909090909,0.32066869300911854,6.912696824567709e-08,0.00027650787298270837
Psmb6,0.13687196373939514,0.38921722769737244,0.2523452639579773,0.3595959595959596,0.23480243161094225,7.191982870716226e-08,0.00028767931482864904
Camk1d,-0.2972630262374878,0.8606288433074951,1.157891869544983,0.6060606060606061,0.6960486322188449,7.196525522670205e-08,0.0002878610209068082
Alpk1,0.11704745888710022,0.24906761944293976,0.13202016055583954,0.2606060606060606,0.13069908814589665,8.168475236557359e-08,0.0003267390094622944
Epc2,0.12686385214328766,0.28990352153778076,0.1630396693944931,0.296969696969697,0.1595744680851064,8.421327514129826e-08,0.000336853100565193
Lamtor4,0.1446271687746048,0.34466317296028137,0.20003600418567657,0.32727272727272727,0.1899696048632219,8.528255953435612e-08,0.0003411302381374245
Tcirg1,0.12389019131660461,0.2713165581226349,0.14742636680603027,0.2909090909090909,0.15653495440729484,8.53710271258297e-08,0.0003414841085033188
Mgat5,0.21335932612419128,0.603154182434082,0.38979485630989075,0.4484848484848485,0.30851063829787234,8.598426966986569e-08,0.00034393707867946274
Was,0.1347210705280304,0.32519593834877014,0.19047486782073975,0.3292929292929293,0.1899696048632219,8.65876440651459e-08,0.0003463505762605836
Zcrb1,0.13707345724105835,0.34025225043296814,0.2031787931919098,0.34545454545454546,0.2013677811550152,8.888472487929778e-08,0.0003555388995171911
Hck,0.25920718908309937,0.7621098756790161,0.5029026865959167,0.5353535353535354,0.36930091185410335,8.939695935107724e-08,0.00035758783740430896
Rasa4,0.1015748381614685,0.19114072620868683,0.08956588804721832,0.23030303030303031,0.10182370820668693,8.964560376174435e-08,0.0003585824150469774
Ccrl2,-0.3493020534515381,2.0488674640655518,2.39816951751709,0.8161616161616162,0.8085106382978723,9.14171530689381e-08,0.0003656686122757524
Dhx58,0.17085051536560059,0.40436023473739624,0.23350971937179565,0.39595959595959596,0.22948328267477203,9.862279537539408e-08,0.0003944911815015763
Hdac4,-0.18697556853294373,0.2216261923313141,0.4086017608642578,0.21212121212121213,0.31990881458966564,1.0099466939627987e-07,0.00040397867758511946
Pibf1,0.11256970465183258,0.23361694812774658,0.121047243475914,0.2383838383838384,0.12310030395136778,1.0139786668996813e-07,0.0004055914667598725
Tma7,0.23422086238861084,0.6781851053237915,0.44396424293518066,0.5191919191919192,0.3655015197568389,1.0371993647320255e-07,0.0004148797458928102
Trim14,0.1684197634458542,0.32887735962867737,0.16045759618282318,0.32323232323232326,0.15653495440729484,1.0385242974787458e-07,0.0004154097189914983
Cep350,0.21725377440452576,0.662323534488678,0.4450697600841522,0.5151515151515151,0.3518237082066869,1.0846364527251966e-07,0.0004338545810900786
Ash1l,0.19258767366409302,0.5427977442741394,0.3502100706100464,0.46060606060606063,0.2917933130699088,1.0917803661108918e-07,0.0004367121464443567
Ifi204,0.38750290870666504,2.992197275161743,2.604694366455078,0.9636363636363636,0.9050151975683891,1.1167685769641046e-07,0.0004467074307856419
4930599N23Rik,0.19849300384521484,0.5421240925788879,0.3436310887336731,0.4383838383838384,0.2887537993920973,1.1377449639608418e-07,0.00045509798558433676
Slc25a4,-0.1533866673707962,0.15121398866176605,0.30460065603256226,0.17575757575757575,0.2629179331306991,1.1783433666883446e-07,0.0004713373466753378
Uba52,0.234480619430542,0.9473235011100769,0.7128428816795349,0.5898989898989899,0.5189969604863222,1.188095232309921e-07,0.0004752380929239684
Aim2,0.22389671206474304,0.7013688087463379,0.47747209668159485,0.5292929292929293,0.364741641337386,1.4270530628051267e-07,0.0005708212251220507
Mmp14,0.1163444072008133,0.23395392298698425,0.11760951578617096,0.23030303030303031,0.11778115501519756,1.4912786742660463e-07,0.0005965114697064185
Vps54,0.22232145071029663,0.7821216583251953,0.5598002076148987,0.5838383838383838,0.4247720364741641,1.4959225088330347e-07,0.0005983690035332138
Dusp5,-0.2573261857032776,0.7990739941596985,1.056400179862976,0.5535353535353535,0.6185410334346505,1.517443709464553e-07,0.0006069774837858212
Ube2h,-0.22205832600593567,0.38525328040122986,0.6073116064071655,0.3434343434343434,0.44832826747720367,1.5422900579451213e-07,0.0006169160231780485
Parp11,0.12857148051261902,0.2211402803659439,0.0925687924027443,0.23636363636363636,0.10030395136778116,1.5634665464260777e-07,0.0006253866185704311
Stxbp3,0.12731903791427612,0.3350398540496826,0.2077208161354065,0.3090909090909091,0.18465045592705168,1.571234388194178e-07,0.0006284937552776712
Trim30d,0.3150293827056885,1.7994385957717896,1.484409213066101,0.8808080808080808,0.7857142857142857,1.5827806849135036e-07,0.0006331122739654014
Cept1,0.14768192172050476,0.2972933351993561,0.14961141347885132,0.3090909090909091,0.1595744680851064,1.5841962610152964e-07,0.0006336785044061186
Etf1,-0.2328692078590393,0.804832398891449,1.0377016067504883,0.6060606060606061,0.6550151975683891,1.597659084655691e-07,0.0006390636338622764
Eif1b,0.11718687415122986,0.2544673979282379,0.13728052377700806,0.27070707070707073,0.135258358662614,1.618682744744685e-07,0.0006474730978978739
Cyfip1,0.20727795362472534,0.5071632862091064,0.2998853325843811,0.4202020202020202,0.24772036474164133,1.628816501963556e-07,0.0006515266007854224
Hspa5,-0.27577710151672363,2.078350067138672,2.3541271686553955,0.8808080808080808,0.9300911854103343,1.6347321418305624e-07,0.000653892856732225
Ndufa3,0.1975102424621582,0.5776181221008301,0.3801078796386719,0.4707070707070707,0.33206686930091184,1.636393780385124e-07,0.0006545575121540497
Gzmb,0.0651080310344696,0.10034552216529846,0.03523748740553856,0.10707070707070707,0.03571428571428571,1.6641877973354877e-07,0.0006656751189341951
Phc2,0.11094580590724945,0.2672376334667206,0.15629182755947113,0.2787878787878788,0.16641337386018237,1.691684770179746e-07,0.0006766739080718984
Atp6v0c,0.36199307441711426,2.491483688354492,2.129490613937378,0.9393939393939394,0.8905775075987842,1.734870406248959e-07,0.0006939481624995836
Tcf7l2,0.15584489703178406,0.35905852913856506,0.203213632106781,0.3111111111111111,0.182370820668693,1.7915679255572384e-07,0.0007166271702228954
Lrp10,0.11454616487026215,0.32236191630363464,0.2078157514333725,0.33131313131313134,0.20364741641337386,1.7982082942470504e-07,0.0007192833176988202
Map4k3,0.06625933200120926,0.16561435163021088,0.09935501962900162,0.19393939393939394,0.09650455927051672,1.9010479742481733e-07,0.0007604191896992693
Orai1,0.19782477617263794,0.6101709604263306,0.4123461842536926,0.509090909090909,0.3465045592705167,1.9407516740648327e-07,0.0007763006696259331
Filip1l,0.22265492379665375,0.46793949604034424,0.2452845722436905,0.3696969696969697,0.20288753799392098,2.1028300336636646e-07,0.0008411320134654658
Stag1,0.17040908336639404,0.49421241879463196,0.3238033354282379,0.43636363636363634,0.2743161094224924,2.1102673416896189e-07,0.0008441069366758475
mt-Atp6,0.40920698642730713,2.232778310775757,1.8235713243484497,0.797979797979798,0.7515197568389058,2.1203412520023973e-07,0.000848136500800959
Cxcl16,0.13907214999198914,0.2126225233078003,0.07355038076639175,0.20404040404040405,0.0729483282674772,2.1365086310172253e-07,0.0008546034524068902
Tgtp2,0.09216900914907455,0.18247061967849731,0.09030161052942276,0.2101010101010101,0.0919452887537994,2.2509528710963703e-07,0.0009003811484385481
Eif4e2,0.09455747902393341,0.2967703640460968,0.2022128850221634,0.3212121212121212,0.19376899696048633,2.295149894687603e-07,0.0009180599578750413
Cxcl3,-0.7204798460006714,1.2144891023635864,1.9349689483642578,0.4727272727272727,0.5851063829787234,2.322046020032648e-07,0.0009288184080130592
Phf21a,0.23644793033599854,0.9541028141975403,0.7176548838615417,0.6262626262626263,0.48936170212765956,2.3241282486964846e-07,0.0009296512994785938
Slc20a1,-0.22498002648353577,0.15507617592811584,0.3800562024116516,0.1595959595959596,0.28951367781155013,2.569737682880132e-07,0.0010278950731520528
I830077J02Rik,0.16976070404052734,0.505062460899353,0.3353017568588257,0.43434343434343436,0.28495440729483285,2.6167969236380107e-07,0.0010467187694552043
Slfn10-ps,0.1548512727022171,0.35164615511894226,0.19679488241672516,0.32727272727272727,0.18161094224924013,2.6546862702008247e-07,0.00106187450808033
Antxr2,-0.38469648361206055,1.3985209465026855,1.783217430114746,0.7494949494949495,0.8168693009118541,2.8276246154358594e-07,0.0011310498461743438
Zfp36l2,0.20339840650558472,0.7914352416992188,0.588036835193634,0.5717171717171717,0.40425531914893614,2.9086043109014074e-07,0.001163441724360563
Stom,0.06450501084327698,0.1256476640701294,0.06114265322685242,0.17575757575757575,0.067629179331307,2.991300856464473e-07,0.0011965203425857891
Fgd4,0.1651611626148224,0.50784832239151,0.3426871597766876,0.4121212121212121,0.2674772036474164,3.0937819097950766e-07,0.0012375127639180307
Arl6ip5,0.15215304493904114,0.3319036662578583,0.17975062131881714,0.3212121212121212,0.1717325227963526,3.1586479275169795e-07,0.0012634591710067918
mt-Co2,0.4151432514190674,2.2390332221984863,1.823889970779419,0.7898989898989899,0.7537993920972644,3.2245777716685355e-07,0.0012898311086674142
Dab2,0.13104580342769623,0.3079114854335785,0.17686568200588226,0.24848484848484848,0.13221884498480244,3.2512888207769036e-07,0.0013005155283107614
Ube2e1,0.06894241273403168,0.1628865897655487,0.09394417703151703,0.2,0.10258358662613981,3.2804072525163687e-07,0.0013121629010065475
Kat2b,0.15446048974990845,0.3545517325401306,0.20009124279022217,0.33535353535353535,0.1899696048632219,3.2934848168766043e-07,0.0013173939267506418
Ltb4r1,0.22439798712730408,0.54483562707901,0.32043763995170593,0.4222222222222222,0.26367781155015196,3.390684536592161e-07,0.0013562738146368643
Glmp,0.10951593518257141,0.2021719068288803,0.0926559716463089,0.24242424242424243,0.10638297872340426,3.4218248623710843e-07,0.0013687299449484337
Tbc1d9,0.09297743439674377,0.17950741946697235,0.08652998507022858,0.19797979797979798,0.09042553191489362,3.4438739739148514e-07,0.0013775495895659406
Lrp1,0.12860845029354095,0.2779906094074249,0.14938215911388397,0.25656565656565655,0.1344984802431611,3.465196618559999e-07,0.0013860786474239996
Lgals3,0.41190993785858154,1.9574167728424072,1.5455068349838257,0.795959595959596,0.7127659574468085,3.514643554658307e-07,0.0014058574218633229
Ndufs3,0.0593593493103981,0.13874122500419617,0.07938187569379807,0.1797979797979798,0.09498480243161095,3.538180446279794e-07,0.0014152721785119177
Rac1,0.29493021965026855,1.3842613697052002,1.0893311500549316,0.806060606060606,0.682370820668693,3.656191761530636e-07,0.0014624767046122545
Pirb,0.2757996916770935,0.9623426198959351,0.6865429282188416,0.6363636363636364,0.493161094224924,3.6605236094581775e-07,0.001464209443783271
Tnrc6c,0.1529274433851242,0.3532765507698059,0.2003491073846817,0.3333333333333333,0.19148936170212766,3.7152793573653667e-07,0.0014861117429461467
Necap2,0.12560208141803741,0.31090888381004333,0.18530680239200592,0.3151515151515151,0.1899696048632219,3.71773085169881e-07,0.001487092340679524
Itch,0.17857401072978973,0.4197733998298645,0.24119938910007477,0.38181818181818183,0.22112462006079028,3.770786484837026e-07,0.0015083145939348104
Gm19951,0.13988883793354034,0.27184852957725525,0.1319596916437149,0.24848484848484848,0.11778115501519756,3.9676204165797245e-07,0.0015870481666318897
Ahsa1,0.11499038338661194,0.22186590731143951,0.10687552392482758,0.23636363636363636,0.10790273556231003,3.9960848583642865e-07,0.0015984339433457147
Fkbp5,0.12525083124637604,0.2526375949382782,0.12738676369190216,0.2545454545454545,0.12993920972644377,4.2089099900501113e-07,0.0016835639960200446
Stx8,0.08088713884353638,0.22532743215560913,0.14444029331207275,0.25656565656565655,0.15653495440729484,4.4047802323337596e-07,0.0017619120929335038
Cd68,0.22400224208831787,1.0360093116760254,0.8120070695877075,0.6181818181818182,0.49772036474164133,4.5895774236620124e-07,0.001835830969464805
Trim30a,0.2498321533203125,2.6211977005004883,2.371365547180176,0.9676767676767677,0.9407294832826748,4.613097271917177e-07,0.001845238908766871
Rnf111,0.09644336998462677,0.3357885777950287,0.23934520781040192,0.3474747474747475,0.22872340425531915,4.75103251248013e-07,0.001900413004992052
Cops9,0.1094205379486084,0.29981011152267456,0.19038957357406616,0.3090909090909091,0.19300911854103345,4.960553950230362e-07,0.001984221580092145
Pxn,0.24610653519630432,0.6639512181282043,0.4178446829319,0.5434343434343434,0.3434650455927052,4.998155985951801e-07,0.0019992623943807203
Ifitm6,0.3049532175064087,1.411684513092041,1.1067312955856323,0.7272727272727273,0.5949848024316109,5.038897436892958e-07,0.002015558974757183
Msrb1,0.27112603187561035,2.713263750076294,2.4421377182006836,0.9676767676767677,0.9194528875379939,5.265832793582632e-07,0.0021063331174330526
Ahcyl2,0.08466796576976776,0.3217923939228058,0.23712442815303802,0.31313131313131315,0.2013677811550152,5.27958381374538e-07,0.002111833525498152
Gm43661,-0.2855622470378876,0.30234619975090027,0.5879084467887878,0.26262626262626265,0.3700607902735562,5.393388012195459e-07,0.0021573552048781836
Olr1,-0.2578188180923462,0.20630256831645966,0.46412140130996704,0.15353535353535352,0.2682370820668693,5.451898430350551e-07,0.00218075937214022
Rnf214,0.09936627000570297,0.2143370509147644,0.11497078090906143,0.24848484848484848,0.12310030395136778,5.61441960391844e-07,0.002245767841567376
Xiap,0.17254376411437988,0.46589523553848267,0.2933514714241028,0.4080808080808081,0.26595744680851063,5.716813317303337e-07,0.002286725326921335
Atp5o,0.11891582608222961,0.3719003200531006,0.25298449397087097,0.36363636363636365,0.22720364741641338,5.793726256231032e-07,0.002317490502492413
Actr2,0.2717556357383728,1.1931790113449097,0.9214233756065369,0.7616161616161616,0.621580547112462,5.810745966983368e-07,0.002324298386793347
Fgr,0.2626422643661499,0.9272738099098206,0.6646315455436707,0.604040404040404,0.46048632218844987,5.820211192537023e-07,0.0023280844770148094
Sdhd,0.13517005741596222,0.3246016800403595,0.18943162262439728,0.34545454545454546,0.1884498480243161,5.821867221236953e-07,0.0023287468884947812
Dgat1,-0.29919084906578064,0.46950045228004456,0.7686913013458252,0.3696969696969697,0.513677811550152,5.841712803112509e-07,0.0023366851212450034
Rab22a,0.06352026760578156,0.2248336225748062,0.16131335496902466,0.2606060606060606,0.16641337386018237,5.913712039498919e-07,0.0023654848157995674
Lcn2,-0.39656251668930054,0.8344559073448181,1.2310184240341187,0.4121212121212121,0.5493920972644377,5.965328339914487e-07,0.002386131335965795
Pik3r5,0.09880679845809937,0.2544553875923157,0.1556485891342163,0.2808080808080808,0.14817629179331307,5.985810247188892e-07,0.002394324098875557
Ext1,0.1526077836751938,0.35383886098861694,0.20123107731342316,0.28484848484848485,0.16945288753799392,6.175984667101558e-07,0.002470393866840623
Cybb,0.26757603883743286,0.8494834303855896,0.5819073915481567,0.49696969696969695,0.3525835866261398,6.188469286471163e-07,0.002475387714588465
Amdhd2,0.12570245563983917,0.30880916118621826,0.1831067055463791,0.301010101010101,0.16489361702127658,6.277346369435831e-07,0.0025109385477743323
Psma6,0.1836719512939453,0.46088460087776184,0.27721264958381653,0.402020202020202,0.2613981762917933,6.302895711888892e-07,0.0025211582847555567
Ifi30,0.20382843911647797,0.44045981764793396,0.236631378531456,0.34545454545454546,0.19376899696048633,6.635381025926976e-07,0.00265415241037079
BC028528,0.12539070844650269,0.24007351696491241,0.11468280851840973,0.24444444444444444,0.11550151975683891,6.730831903258767e-07,0.0026923327613035068
Wdr89,0.08959059417247772,0.20102019608020782,0.1114296019077301,0.23636363636363636,0.12158054711246201,6.759285734867775e-07,0.00270371429394711
Ifit3b,0.4119114875793457,2.0501675605773926,1.6382560729980469,0.8626262626262626,0.7310030395136778,6.883785768833886e-07,0.0027535143075335545
Ctsz,0.27657002210617065,1.175223469734192,0.8986534476280212,0.6848484848484848,0.5585106382978723,6.928960857435509e-07,0.0027715843429742034
Tor3a,0.19130313396453857,0.6909580230712891,0.4996548891067505,0.5292929292929293,0.3943768996960486,7.005641127580721e-07,0.0028022564510322883
Cap1,0.23900258541107178,1.1307892799377441,0.8917866945266724,0.7575757575757576,0.60790273556231,7.324162610175053e-07,0.002929665044070021
Mrpl30,0.21468091011047363,0.5821314454078674,0.3674505352973938,0.47474747474747475,0.3123100303951368,7.386150757299899e-07,0.0029544603029199594
Sik3,-0.2777448892593384,1.541059136390686,1.8188040256500244,0.8141414141414142,0.8465045592705167,7.517399984136338e-07,0.003006959993654535
Rassf2,0.08622448146343231,0.1901509314775467,0.10392645001411438,0.21818181818181817,0.11094224924012158,7.543908413616647e-07,0.0030175633654466586
Hexa,0.1264372169971466,0.34989479184150696,0.22345757484436035,0.33131313131313134,0.21124620060790272,7.601067573221328e-07,0.003040427029288531
Taok3,0.13704051077365875,0.3709915578365326,0.23395104706287384,0.3333333333333333,0.20592705167173253,7.640447868365613e-07,0.0030561791473462455
Hspa1b,0.25292426347732544,0.5234311819076538,0.27050691843032837,0.3393939393939394,0.18541033434650456,7.667091627420023e-07,0.0030668366509680094
Pold4,0.11055250465869904,0.3154396414756775,0.20488713681697845,0.3212121212121212,0.19300911854103345,7.69260693237447e-07,0.003077042772949788
Ikbkb,0.09613396972417831,0.2200787514448166,0.12394478172063828,0.24646464646464647,0.13905775075987842,7.734402227813169e-07,0.003093760891125268
Dock2,0.27890777587890625,1.3208116292953491,1.0419038534164429,0.7333333333333333,0.621580547112462,7.86778748531387e-07,0.003147114994125548
Tmem256,0.12047378718852997,0.23668509721755981,0.11621131002902985,0.24848484848484848,0.1276595744680851,7.877864199046512e-07,0.0031511456796186046
Akt3,0.18028877675533295,0.3938964009284973,0.21360762417316437,0.32727272727272727,0.182370820668693,7.883758460810314e-07,0.0031535033843241257
Tmem171,0.07210922241210938,0.1175372377038002,0.045428015291690826,0.12727272727272726,0.047872340425531915,7.900518210247244e-07,0.0031602072840988976
Utp3,0.1265968382358551,0.3453983664512634,0.21880152821540833,0.33535353535353535,0.20440729483282674,8.119049926619775e-07,0.0032476199706479103
Cnppd1,0.1283533275127411,0.39551836252212524,0.26716503500938416,0.3878787878787879,0.23480243161094225,8.125433495975641e-07,0.0032501733983902564
Laptm4a,0.189949631690979,0.6991587281227112,0.5092090964317322,0.5393939393939394,0.40197568389057753,8.262863845113051e-07,0.00330514553804522
Isg20,0.34751081466674805,2.6910479068756104,2.3435370922088623,0.9313131313131313,0.8738601823708206,8.336173925646595e-07,0.003334469570258638
Mx2,0.15137305855751038,0.3534960150718689,0.20212295651435852,0.3151515151515151,0.17401215805471124,8.356866082911181e-07,0.0033427464331644728
Cebpb,-0.20641040802001953,2.6343302726745605,2.84074068069458,0.9636363636363636,0.9642857142857143,8.553838595586433e-07,0.0034215354382345735
Ndufb7,0.1676950752735138,0.47919511795043945,0.31150004267692566,0.42424242424242425,0.2872340425531915,8.576608351832034e-07,0.0034306433407328136
Tmem160,0.10332021117210388,0.24106353521347046,0.13774332404136658,0.2767676767676768,0.15653495440729484,8.745460452713789e-07,0.0034981841810855156
Smim15,0.11372081190347672,0.21228058636188507,0.09855977445840836,0.23232323232323232,0.10638297872340426,8.80936272620979e-07,0.003523745090483916
Nptn,0.194382905960083,0.7020791172981262,0.5076962113380432,0.5393939393939394,0.39285714285714285,8.89816059974383e-07,0.0035592642398975323
Sp140,-0.2886239290237427,1.6816211938858032,1.970245122909546,0.8141414141414142,0.8693009118541033,8.944939836374591e-07,0.003577975934549836
Lrmda,0.26668959856033325,1.1665490865707397,0.8998594880104065,0.6282828282828283,0.47416413373860183,9.013241258131523e-07,0.003605296503252609
C3,0.17347288131713867,0.48723119497299194,0.31375831365585327,0.41414141414141414,0.26063829787234044,9.60788458232426e-07,0.003843153832929704
Mrpl54,0.09419591724872589,0.24484999477863312,0.15065407752990723,0.2828282828282828,0.16185410334346503,9.838897689060542e-07,0.003935559075624217
Ncf4,0.21188998222351074,0.7832828760147095,0.5713928937911987,0.591919191919192,0.439209726443769,9.850095286494436e-07,0.003940038114597775
Zbtb7a,0.1202215850353241,0.2911103665828705,0.1708887815475464,0.30303030303030304,0.17553191489361702,1.0100337540578832e-06,0.004040135016231533
Nsmce2,0.20404183864593506,0.5652760863304138,0.36123424768447876,0.45656565656565656,0.30243161094224924,1.0243161733497776e-06,0.0040972646933991105
Kdm6b,-0.23121577501296997,0.5571092963218689,0.7883250713348389,0.45656565656565656,0.5433130699088146,1.0509800313765841e-06,0.004203920125506337
Dnajc7,0.08326643705368042,0.2528364956378937,0.16957005858421326,0.2808080808080808,0.1702127659574468,1.0649387127038547e-06,0.004259754850815419
Sash1,0.09470538794994354,0.20485496520996094,0.1101495772600174,0.21212121212121213,0.09878419452887538,1.0767673252769516e-06,0.004307069301107806
Cdk9,0.12743593752384186,0.3452613949775696,0.21782545745372772,0.3474747474747475,0.2135258358662614,1.0941520628605882e-06,0.004376608251442353
Plekhm3,0.20060911774635315,0.47555097937583923,0.2749418616294861,0.38181818181818183,0.22720364741641338,1.1017763383465914e-06,0.004407105353386366
Hipk1,0.15547317266464233,0.3251495957374573,0.16967642307281494,0.296969696969697,0.1641337386018237,1.1152037417811743e-06,0.004460814967124697
Fcf1,0.09912849962711334,0.2468915730714798,0.14776307344436646,0.26262626262626265,0.14817629179331307,1.1341486107326166e-06,0.004536594442930466
Optn,-0.25187623500823975,0.3699849843978882,0.6218612194061279,0.3212121212121212,0.4338905775075988,1.1394752823780481e-06,0.004557901129512192
Mindy3,0.10290424525737762,0.29785677790641785,0.19495253264904022,0.30303030303030304,0.1831306990881459,1.1497168469121716e-06,0.004598867387648686
Irf2bp2,0.2024143934249878,0.4791394770145416,0.27672508358955383,0.42424242424242425,0.25227963525835867,1.1732701104571465e-06,0.0046930804418285855
Zfp91,0.10492195188999176,0.33694398403167725,0.23202203214168549,0.33131313131313134,0.2127659574468085,1.2012514012580895e-06,0.004805005605032358
Tnrc6a,0.1573241949081421,0.34984180331230164,0.19251760840415955,0.34545454545454546,0.189209726443769,1.2085169309048867e-06,0.004834067723619547
Celf1,0.08376452326774597,0.24257755279541016,0.15881302952766418,0.2727272727272727,0.15729483282674772,1.2304471281481304e-06,0.004921788512592521
Sec13,0.05927062779664993,0.15352168679237366,0.09425105899572372,0.21414141414141413,0.1094224924012158,1.246490822154158e-06,0.004985963288616633
Baz2b,-0.19317841529846191,1.6851093769073486,1.8782877922058105,0.8484848484848485,0.8571428571428571,1.2500970365777973e-06,0.0050003881463111894
Tent5a,0.24024581909179688,0.8415233492851257,0.6012775301933289,0.5636363636363636,0.40805471124620063,1.2569366420067188e-06,0.005027746568026875
Ndel1,-0.2471550703048706,1.01284658908844,1.2600016593933105,0.701010101010101,0.7188449848024316,1.2722802123236605e-06,0.005089120849294642
Grb2,0.2422938346862793,1.1481362581253052,0.9058424234390259,0.7090909090909091,0.6025835866261399,1.287872907415244e-06,0.005151491629660976
Rab5c,0.20380201935768127,0.6507247686386108,0.44692274928092957,0.503030303030303,0.364741641337386,1.3200498671045088e-06,0.0052801994684180354
Enox2,0.09057119488716125,0.1746160387992859,0.08404484391212463,0.19393939393939394,0.08358662613981763,1.3318784502374793e-06,0.005327513800949917
Tmem234,0.17733797430992126,0.5241023898124695,0.3467644155025482,0.44646464646464645,0.303951367781155,1.3444492202130311e-06,0.0053777968808521245
Pik3cd,0.1318613737821579,0.28888121247291565,0.15701983869075775,0.296969696969697,0.15425531914893617,1.370701140115389e-06,0.005482804560461556
Ncoa7,0.08632311969995499,0.17461279034614563,0.08828967064619064,0.20404040404040405,0.09498480243161095,1.3923666536491144e-06,0.005569466614596457
Zmiz1,0.1586131453514099,0.5768272280693054,0.4182140827178955,0.45656565656565656,0.32674772036474165,1.4070409428699193e-06,0.005628163771479677
Mier1,0.22030138969421387,0.7977078557014465,0.5774064660072327,0.5959595959595959,0.4338905775075988,1.4108241097585665e-06,0.005643296439034266
Gm20559,0.18435710668563843,0.8144365549087524,0.630079448223114,0.6181818181818182,0.4574468085106383,1.4111965804075224e-06,0.0056447863216300895
Ap2s1,0.14333465695381165,0.4168021082878113,0.27346745133399963,0.3939393939393939,0.25455927051671734,1.426496175815518e-06,0.005705984703262073
Rpl7l1,0.0635051429271698,0.1917060762643814,0.1282009333372116,0.23636363636363636,0.13297872340425532,1.4647439049403514e-06,0.005858975619761405
Cd164,0.18521249294281006,1.0185747146606445,0.8333622217178345,0.6868686868686869,0.5782674772036475,1.4663113156527074e-06,0.00586524526261083
Atad2b,0.13635718822479248,0.4190937280654907,0.28273653984069824,0.38181818181818183,0.25455927051671734,1.4741300228459945e-06,0.005896520091383978
Mbnl1,0.23573580384254456,0.6170507073402405,0.3813149034976959,0.43434343434343436,0.29559270516717323,1.4754723311640184e-06,0.005901889324656073
