state,n,total_counts,n_genes,hypoxia_score,v_hypoxia,prolif,mt_mean,ribo_mean,Neat1,Ppp1r15a,Jun,Ier3,Cdkn1a,Mki67,Epcam,Krt18
reverted_posthypoxic,148,,,-1.0443346042911483,0.0046786207528979875,0.1105243599989921,4.73502254486084,1.2028305530548096,0.27898526191711426,0.12414013594388962,1.0683317184448242,0.3252802789211273,0.17106078565120697,0.8873041272163391,0.0,0.0
reverted_stable,222,,,-0.9954169062737545,-0.8922229125641844,0.48392578865389424,3.1017260551452637,1.6346112489700317,0.4312525689601898,0.5113022327423096,1.3362795114517212,0.6383855938911438,0.24916839599609375,0.6842350363731384,0.0,0.0
normoxic_stable,284,,,-1.0122169928071698,-0.03240468759304718,0.834838560905365,2.9452693462371826,1.7242776155471802,0.9753003120422363,0.904131293296814,2.112666130065918,1.1247700452804565,0.4274565875530243,1.022908329963684,0.004497652407735586,0.0005832767928950489
persistent_hypoxia,321,,,0.9718613608607765,-0.04398254326614832,0.8310985829760921,2.3809943199157715,2.3535940647125244,0.6261923909187317,0.7877234220504761,1.5705511569976807,1.507038950920105,0.6013956665992737,0.6520236730575562,0.000483568204799667,0.0001860556803876534
exiting_hypoxia,635,,,0.6149822654898042,-1.0213250225697348,0.824917105079909,2.219644784927368,2.33573317527771,0.32584744691848755,0.5328328013420105,1.3259190320968628,1.0711368322372437,0.45501604676246643,0.553206741809845,0.0005124425515532494,0.0011530050542205572
entering_hypoxia,521,,,-0.5963188172033412,1.082608872324275,0.6841866843615402,3.467794895172119,1.7315088510513306,0.720097005367279,0.9454278945922852,2.057744026184082,1.4254844188690186,0.401763379573822,1.0480420589447021,0.0008983364677987993,0.00014436211495194584
entering_deep_hypoxia,236,,,1.2637897969701322,1.3436888889207903,0.6857203974022769,2.7338480949401855,2.09916090965271,0.9814757704734802,0.9953631162643433,2.056295394897461,1.903016209602356,0.5839232802391052,0.8544560074806213,0.0005316449096426368,0.004146793857216835
