gene,lfc_a_minus_b,pval,frac_a,frac_b,mean_a,mean_b,padj
Gphn,-1.2467238903045654,6.705026259792881e-25,0.9792387543252595,0.9833887043189369,1.0051946640014648,1.6314170360565186,3.3111240789100646e-23
Psmb4,0.9026368260383606,8.713639621477608e-25,0.9307958477508651,0.7973421926910299,1.4062360525131226,0.9737369418144226,4.250555912915906e-23
Aprt,1.0341763496398926,1.0068784834372304e-24,0.9550173010380623,0.8205980066445183,1.8864036798477173,1.3170257806777954,4.794659444939192e-23
Selenof,0.9394844770431519,9.98813198549153e-25,0.9238754325259516,0.7259136212624585,1.0345038175582886,0.6656233668327332,4.794659444939192e-23
Ndufa4,1.0476901531219482,1.0802331401845071e-24,0.9307958477508651,0.7508305647840532,1.5285899639129639,1.0105518102645874,5.083450071456504e-23
Ppp1ca,0.9005657434463501,1.2497179932244467e-24,0.9307958477508651,0.739202657807309,1.1603869199752808,0.7764571905136108,5.812641828950915e-23
Rpl18,0.9885022640228271,2.4009671971334035e-24,1.0,0.9368770764119602,3.272456407546997,2.623910903930664,1.103892964199266e-22
Eif4ebp1,0.8484057188034058,4.645020500864073e-24,0.972318339100346,0.872093023255814,1.9368993043899536,1.4580366611480713,2.1113729549382148e-22
Akr1a1,0.8855161070823669,5.231207361423451e-24,0.9342560553633218,0.7408637873754153,1.0882461071014404,0.7255374789237976,2.3511044321004273e-22
Esd,1.1016730070114136,5.6887016774537696e-24,0.9480968858131488,0.8122923588039868,1.7127110958099365,1.136993169784546,2.5283118566461197e-22
Ndufb5,1.0052107572555542,1.0374349281789085e-23,0.8719723183391004,0.5897009966777409,0.6969773173332214,0.40681150555610657,4.560153530456741e-22
Yif1b,1.0270028114318848,1.1306421984969724e-23,0.8477508650519031,0.5664451827242525,0.6013315916061401,0.33977293968200684,4.915835645639011e-22
mt-Cytb,-1.2218618392944336,1.2842006146596778e-23,0.9896193771626297,0.9933554817275747,2.4783661365509033,3.2761919498443604,5.523443503912593e-22
Vdac3,0.8911932706832886,1.3995162630517326e-23,0.9134948096885813,0.7259136212624585,1.0017366409301758,0.6569965481758118,5.955388353411628e-22
