gene,lfc_a_minus_b,mean_a,mean_b,frac_a,frac_b,pval,padj
Mdh2,-0.8775062561035156,0.5408051013946533,1.418311357498169,0.3972972972972973,0.8660436137071651,1.4764905274322894e-40,5.9059621097291576e-37
Dhps,-0.31082314252853394,0.15671899914741516,0.4675421416759491,0.2756756756756757,0.794392523364486,1.6968003159726313e-40,6.787201263890525e-37
Psma5,-0.7780472636222839,0.41976457834243774,1.1978118419647217,0.34864864864864864,0.8411214953271028,1.7878322841817632e-40,7.151329136727053e-37
Cnih4,-0.7046982049942017,0.37911954522132874,1.083817720413208,0.34324324324324323,0.8317757009345794,2.174833105524837e-40,8.699332422099348e-37
Snrpc,-0.5324735045433044,0.27572083473205566,0.8081943392753601,0.31351351351351353,0.8348909657320872,2.6698480529525706e-40,1.0679392211810283e-36
Eif3m,-0.6124565601348877,0.3634098470211029,0.9758663773536682,0.3324324324324324,0.8598130841121495,2.866641092858103e-40,1.1466564371432411e-36
Klra4,-0.5125122666358948,0.2612706422805786,0.7737829089164734,0.2972972972972973,0.822429906542056,3.0307925572607347e-40,1.2123170229042939e-36
Rpl12,-1.1817209720611572,1.822551965713501,3.004272937774658,0.7432432432432432,0.9595015576323987,3.0431069747499192e-40,1.2172427898999677e-36
Rps23,-1.1591119766235352,2.129056453704834,3.288168430328369,0.772972972972973,0.9688473520249221,3.064215067146586e-40,1.2256860268586344e-36
Magoh,-0.5713545083999634,0.26391351222991943,0.8352680206298828,0.2864864864864865,0.8130841121495327,3.5002660596870933e-40,1.4001064238748373e-36
Txn1,-1.074690580368042,1.0927047729492188,2.1673953533172607,0.5567567567567567,0.9283489096573209,3.963536384613391e-40,1.5854145538453565e-36
Eif4a1,-0.9510658979415894,0.9860152006149292,1.9370810985565186,0.5513513513513514,0.9470404984423676,4.003318612214514e-40,1.6013274448858056e-36
Rps4x,-1.210324764251709,1.684206247329712,2.894531011581421,0.7216216216216216,0.9595015576323987,4.0060271611496155e-40,1.602410864459846e-36
Rpl9,-1.139589548110962,1.7564990520477295,2.8960886001586914,0.7432432432432432,0.9657320872274143,4.402283112440367e-40,1.760913244976147e-36
Psmd6,-0.3284292221069336,0.19574259221553802,0.5241718292236328,0.2594594594594595,0.7850467289719626,4.736951512401145e-40,1.8947806049604578e-36
Rpl5,-1.1148104667663574,1.7420740127563477,2.856884479522705,0.7378378378378379,0.9501557632398754,4.814640677233794e-40,1.9258562708935175e-36
Rps16,-1.1735813617706299,2.04128098487854,3.21486234664917,0.7621621621621621,0.9626168224299065,5.397266181428163e-40,2.1589064725712654e-36
Rps27a,-1.2220475673675537,2.409959554672241,3.632007122039795,0.8216216216216217,0.9968847352024922,5.928526136908811e-40,2.3714104547635245e-36
Gabarapl2,-0.4285792112350464,0.2441682368516922,0.6727474331855774,0.2945945945945946,0.8317757009345794,6.57372480649564e-40,2.629489922598256e-36
Pkm,-1.0741467475891113,1.074016809463501,2.1481635570526123,0.5405405405405406,0.9252336448598131,7.1175266366080504e-40,2.8470106546432203e-36
Ctsl,-1.1155420541763306,0.8450902700424194,1.96063232421875,0.47297297297297297,0.9003115264797508,7.132801378845835e-40,2.853120551538334e-36
Eif1a,-0.5396804809570312,0.32450810074806213,0.8641886115074158,0.3108108108108108,0.8473520249221184,7.589650417163437e-40,3.0358601668653746e-36
Cisd1,-0.40971800684928894,0.18775710463523865,0.5974751114845276,0.25675675675675674,0.7819314641744548,8.386043832353299e-40,3.3544175329413196e-36
Polr2g,-0.34138232469558716,0.16476315259933472,0.5061454772949219,0.23243243243243245,0.7507788161993769,9.138786293656676e-40,3.65551451746267e-36
Snrpa1,-0.4172572195529938,0.1943971812725067,0.6116544008255005,0.2702702702702703,0.7912772585669782,9.621589777274771e-40,3.848635910909908e-36
Tmem97,-0.5031971335411072,0.24639838933944702,0.7495955228805542,0.27297297297297296,0.8006230529595015,1.0174097667543985e-39,4.069639067017594e-36
Rps15a,-1.1670767068862915,1.594011664390564,2.7610883712768555,0.6891891891891891,0.9501557632398754,1.1023319630698511e-39,4.4093278522794046e-36
