gene,lfc_a_minus_b,pval,frac_a,frac_b,mean_a,mean_b,padj
Acod1,0.8557963371276855,0.09320600133389863,0.33217993079584773,0.2905811623246493,0.14082524180412292,0.08025197684764862,0.16877501373272724
Ndufs2,-0.1433970332145691,0.09333309459670437,0.889273356401384,0.9138276553106213,0.72455894947052,0.7770253419876099,0.16892867800308484
Fam135a,0.28289878368377686,0.09343523703528642,0.740484429065744,0.7294589178356713,0.28635725378990173,0.2410057783126831,0.16896064563342933
Tbl1x,0.14145970344543457,0.09341664194867229,0.9134948096885813,0.8957915831663327,0.6711825132369995,0.6244449019432068,0.16896064563342933
Cdk2ap2,-0.13766318559646606,0.09352973543683314,0.8615916955017301,0.9118236472945892,0.6124083995819092,0.6572396755218506,0.16905510246151492
Etf1,0.10996273159980774,0.09361781711939862,0.9446366782006921,0.9278557114228457,0.8545359969139099,0.8114585280418396,0.16913788097452326
Kmt2d,0.2668576240539551,0.09376152782185967,0.5224913494809689,0.49298597194388777,0.14256085455417633,0.11986807733774185,0.16932104347062696
Rpl13a,-0.1907339096069336,0.09385581697137202,1.0,0.9959919839679359,3.325941562652588,3.4536876678466797,0.16940023194516285
Pde4d,0.30578750371932983,0.09389007855560651,0.8096885813148789,0.7695390781563126,0.5724743008613586,0.4855523407459259,0.16940023194516285
Mrpl43,-0.10605201125144958,0.09395576130367096,0.8442906574394463,0.8817635270541082,0.562696099281311,0.5949938893318176,0.16944231073700805
Mrpl57,-0.08453060686588287,0.09409819474054852,0.889273356401384,0.9038076152304609,0.7478311657905579,0.7791136503219604,0.16962270345299418
Tns3,0.259978711605072,0.09441617972537363,0.8685121107266436,0.843687374749499,0.5850434303283691,0.5092016458511353,0.17011924274842094
Ggnbp2,0.11660844087600708,0.0944702791654303,0.9515570934256056,0.9178356713426854,0.8502181172370911,0.8047326803207397,0.17014007954152238
Smc3,-0.125794917345047,0.09466760226091646,0.8823529411764706,0.905811623246493,0.6318488121032715,0.6736379861831665,0.17041872594224383
Eif2s3x,0.1134570837020874,0.09514508429631277,0.8719723183391004,0.8857715430861723,0.5519026517868042,0.519298791885376,0.17114643393549017
Copa,0.19792890548706055,0.09519544464648723,0.8650519031141869,0.8517034068136272,0.4622471034526825,0.4136337339878082,0.17114643393549017
mt-Cytb,0.23147010803222656,0.09520020387661642,0.9896193771626297,0.9839679358717435,2.4783661365509033,2.3324155807495117,0.17114643393549017
Cbl,0.2387676239013672,0.09562832772066998,0.7923875432525952,0.781563126252505,0.3295046389102936,0.2857423424720764,0.1718388638286972
Ikbkb,0.3221198320388794,0.0956791130209972,0.7750865051903114,0.749498997995992,0.275814026594162,0.22637709975242615,0.17185291966052485
Srm,-0.1421719193458557,0.09578882346246417,0.8823529411764706,0.9038076152304609,0.8656517267227173,0.9239087104797363,0.171972753074442
Utp20,0.15498334169387817,0.09584806060433156,0.8788927335640139,0.8396793587174348,0.421448677778244,0.3857913017272949,0.1720019032827843
Psph,0.11473959684371948,0.09590436690077801,0.8823529411764706,0.8997995991983968,0.8443030118942261,0.799736499786377,0.1720257702256108
Lman2,-0.12272894382476807,0.09616579209739044,0.9204152249134948,0.9278557114228457,0.9092370271682739,0.9609031081199646,0.1724173771356171
Tmed10,-0.09890955686569214,0.09624086966914627,0.9273356401384083,0.9298597194388778,1.0664547681808472,1.1119405031204224,0.17247467682642703
Gpat4,0.20879018306732178,0.09632846718566142,0.8408304498269896,0.8136272545090181,0.35352176427841187,0.3125712275505066,0.1725543523254123
Dnajb4,0.4253154993057251,0.09641158931801921,0.6816608996539792,0.6533066132264529,0.2970535159111023,0.22918440401554108,0.17259595977609293
Tmbim6,-0.12575912475585938,0.09643799252489192,0.9411764705882353,0.9498997995991983,1.2777283191680908,1.3413602113723755,0.17259595977609293
Anxa5,-0.14789408445358276,0.09668614830664238,0.9273356401384083,0.9458917835671342,0.990452766418457,1.056106686592102,0.17296269822297386
Cbx3,-0.10451769828796387,0.09686519011654471,0.9446366782006921,0.9519038076152304,0.9822394847869873,1.028167486190796,0.17320552546543533
Cd47,-0.12165230512619019,0.09692883959800898,0.9446366782006921,0.9498997995991983,1.0161529779434204,1.070766806602478,0.1732418938302216
Rab10,0.14241847395896912,0.09698041723556308,0.9238754325259516,0.9098196392785571,0.7531564831733704,0.7021390199661255,0.17325666321672725
Txn1,-0.0896153450012207,0.09721345035491818,0.9930795847750865,0.9799599198396793,2.333970069885254,2.390233039855957,0.17359544706235389
Vps37a,0.14090973138809204,0.09737582884999532,0.8719723183391004,0.8476953907815631,0.4540177285671234,0.4194701015949249,0.17373029232826998
Fkbp4,-0.11769646406173706,0.09733251700753427,0.916955017301038,0.9458917835671342,0.9070427417755127,0.956484854221344,0.17373029232826998
Arl15,0.26818394660949707,0.09747732170597292,0.8269896193771626,0.7975951903807615,0.5283823609352112,0.4562140703201294,0.17382952171097146
Fxyd5,-0.07656264305114746,0.09751836167985499,0.9480968858131488,0.9478957915831663,1.0012924671173096,1.0351895093917847,0.17382952171097146
Gpatch8,0.17090466618537903,0.0976659572488032,0.903114186851211,0.8637274549098196,0.6085747480392456,0.556304395198822,0.17401506859474958
Pnn,0.14630693197250366,0.09775671575947846,0.9515570934256056,0.9238476953907816,1.1381220817565918,1.0703374147415161,0.1740992266419919
Lsm6,-0.11792191863059998,0.09787968357467187,0.903114186851211,0.9138276553106213,0.806290328502655,0.8523538708686829,0.17424064721792945
Efr3a,0.15767699480056763,0.09795685242426712,0.8685121107266436,0.8697394789579158,0.4514605700969696,0.4131212532520294,0.1743004491535002
Ube2m,-0.10950988531112671,0.0980173377921817,0.9307958477508651,0.9338677354709419,0.9219298958778381,0.9683309197425842,0.1743305251972996
